# 0675e8de
Energy: Water
2 B1a 017
1 B1a 018
1 B1a 019
2 B1a 021
2 B1a 022
1 B1a 023
1 B1a 056
1 B1a 057
1 B1a 059
1 B1a 060
1 B1a 062
1 B1a 063
1 B1a 065
2 P-A 005
2 P-A 007

# 0d71384c
Energy: Grass
1 A2 004
1 A2 005
1 A2 008
1 A2 009
1 A2 010
1 A2 011
1 A2 012
1 A2 013
1 A2 014
1 A2 015
1 A2 016
1 A2 017
1 A2 018
1 A2 019
1 A2 021
1 A2 022
2 P-A 005
2 P-A 007

# 0eac4534
Energy: Water
1 A1 053
1 A1 054
1 A1 055
1 A1 072
1 A1 073
1 A1 077
1 A1 078
1 A1 092
1 A1 093
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# 0f17c1a0
Energy: Lightning
1 A1 097
1 A1 098
1 A1 105
1 A1 106
1 A1 107
1 A1 108
1 A1 109
1 A1 110
1 A1 111
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# 160d8721
Energy: Darkness
2 A4 120
2 A4a 051
1 A4a 052
2 A4a 053
1 A4a 054
2 A4a 057
1 A4a 058
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 105
2 P-A 106

# 23e59c59
Energy: Metal
1 B1 166
1 B1 167
1 B1 168
2 B1 170
1 B1 171
1 B1 172
1 B1 173
1 B1 175
1 B1 188
1 B1 189
1 B1 204
1 B1 205
2 B1 209
1 B1 210
2 P-A 005
2 P-A 007

# 27ecf1d0
Energy: Lightning
1 A4b 128
1 A4b 133
1 A4b 135
1 A4b 137
1 A4b 140
1 A4b 143
1 A4b 146
1 A4b 149
1 A4b 267
1 A4b 272
1 A4b 274
1 A4b 277
1 A4b 280
1 A4b 282
1 A4b 294
1 A4b 318
2 P-A 005
2 P-A 007

# 45a1764b
Energy: Fighting
1 A4b 189
1 A4b 191
1 A4b 194
1 A4b 198
1 A4b 200
1 A4b 203
1 A4b 205
1 A4b 207
1 A4b 210
1 A4b 212
1 A4b 216
1 A4b 218
1 A4b 220
1 A4b 224
1 A4b 272
1 P-A 001
2 P-A 005
2 P-A 007

# 501f564d
Energy: Fighting
2 A2 080
2 A2 081
1 A2 082
2 A2a 036
2 A2a 037
2 A2a 039
1 A2a 040
2 A2a 046
2 P-A 005
2 P-A 007
2 P-A 046

# 5238137a
Energy: Fighting
2 B1a 039
1 B1a 040
2 B1a 043
1 B1a 044
1 B1a 056
1 B1a 057
2 B1a 059
1 B1a 060
2 B1a 062
1 B1a 063
1 B1a 064
1 B1a 065
2 P-A 005
2 P-A 007

# 5c3b4057
Energy: Metal
1 A1 178
1 A1 179
1 A1 180
1 A2 015
1 A2 086
1 A2 112
1 A2 113
1 A2 114
1 A2 115
1 A2 116
1 A2 117
1 A2 118
1 A2 120
1 A2 137
1 A2 138
1 A2 145
2 P-A 005
2 P-A 007

# 67a4ad00
Energy: Psychic
2 A1a 034
1 A1a 035
2 A2 066
2 A2 068
1 A2 069
2 A2 070
1 A2 071
2 A2 073
1 A2 074
2 A2 079
2 P-A 005
2 P-A 007

# 68fdb90f
Energy: Fighting
1 A1 143
1 A1 144
1 A1 145
1 A1 147
1 A1 148
1 A1 149
1 A1 150
1 A1 162
1 A1 163
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# 76c03647
Energy: Water
1 A1 088
2 A2 132
1 A2 133
2 A2b 016
1 A2b 017
2 A3 042
1 A3 043
1 A3 129
1 A3 130
2 P-A 005
2 P-A 007
2 P-A 061
2 P-A 063

# 7afef756
Energy: Grass, Water
1 A3b 001
2 A3b 006
1 A3b 007
2 A3b 018
1 A3b 019
1 A3b 020
2 A3b 031
2 A3b 036
2 A3b 064
1 A3b 065
2 P-A 005
2 P-A 007
1 P-A 087

# 7bfe5703
Energy: Metal
2 B1a 038
2 B1a 041
1 B1a 051
1 B1a 053
1 B1a 054
2 B1a 056
1 B1a 057
1 B1a 059
1 B1a 060
1 B1a 062
1 B1a 063
1 B1a 064
1 B1a 065
2 P-A 005
2 P-A 007

# 83fff041
Energy: Water
2 B1 048
1 B1 049
2 B1 180
2 B1 181
1 B1 182
2 B1 198
2 B1 204
1 B1 205
2 B1 209
1 B1 210
2 P-A 005
2 P-A 007

# 85ca9209
Energy: Grass
1 A1 001
1 A1 002
1 A1 003
1 A1 014
1 A1 015
1 A1 016
1 A1 017
1 A1 021
1 A1 022
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# 8b0828a3
Energy: Fighting
1 A2 015
1 A2 080
1 A2 081
1 A2 082
1 A2 083
1 A2 084
1 A2 085
1 A2 087
1 A2 088
1 A2 089
1 A2 090
1 A2 093
1 A2 094
1 A2 130
1 A2 131
1 A2 144
2 P-A 005
2 P-A 007

# 8bb66088
Energy: Grass
2 B1a 001
1 B1a 002
1 B1a 003
2 B1a 005
1 B1a 006
2 B1a 007
1 B1a 008
2 B1a 009
1 B1a 010
1 B1a 056
1 B1a 057
1 B1a 065
2 P-A 005
2 P-A 007

# 92690811
Energy: Water
1 A4b 083
1 A4b 085
1 A4b 088
1 A4b 090
1 A4b 093
1 A4b 096
1 A4b 099
1 A4b 102
1 A4b 104
1 A4b 108
1 A4b 110
1 A4b 112
1 A4b 114
1 A4b 116
1 A4b 118
1 A4b 285
2 P-A 005
2 P-A 007

# 95ec5116
Energy: Fire
2 A4a 008
2 A4a 009
2 A4a 011
2 A4a 012
2 A4a 057
1 A4a 058
1 A4a 065
2 A4a 066
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a2cff6d3
Energy: Lightning
2 A1 094
2 A1 097
2 A1 098
2 A1 198
1 A2 053
2 A2b 025
2 A2b 068
1 A3a 021
2 A4 064
2 P-A 005
2 P-A 007

# a4160db0
Energy: Darkness
1 A4b 226
1 A4b 228
1 A4b 230
1 A4b 233
1 A4b 236
1 A4b 239
1 A4b 242
1 A4b 246
1 A4b 272
1 A4b 274
1 A4b 277
1 A4b 280
1 A4b 282
1 A4b 285
1 A4b 306
1 P-A 001
2 P-A 005
2 P-A 007

# a4a1fd79
Energy: Grass
2 A1 001
2 A1 002
1 A1 003
2 A1 005
1 A1 006
2 A1 008
1 A1 009
2 A1 014
2 A1 025
1 A1 198
2 P-A 005
2 P-A 007

# a6ddaab2
Energy: Metal
1 A4b 216
1 A4b 249
1 A4b 255
1 A4b 257
1 A4b 260
1 A4b 262
1 A4b 264
1 A4b 272
1 A4b 274
1 A4b 277
1 A4b 280
1 A4b 282
1 A4b 285
1 A4b 290
1 A4b 292
1 P-A 001
2 P-A 005
2 P-A 007

# af8b8e0c
Energy: Metal, Psychic
2 A3a 026
1 A3a 027
2 A3a 051
1 A3a 052
1 A3a 053
2 A3a 054
1 A3a 055
1 A3a 062
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 078
2 P-A 079

# b38e007c
Energy: Lightning
2 A1 051
2 A1a 025
2 A1a 028
1 A1a 029
2 A2b 023
1 A2b 024
1 A2b 025
2 A2b 026
2 A2b 027
2 P-A 005
2 P-A 007
1 P-A 054

# be4390e6
Energy: Grass
1 B1 001
2 B1 003
1 B1 004
1 B1 005
1 B1 006
1 B1 007
1 B1 011
1 B1 012
1 B1 013
1 B1 014
1 B1 019
1 B1 021
1 B1 022
1 B1 023
1 B1 024
2 P-A 005
2 P-A 007

# c0d0120b
Energy: Psychic
1 A4b 151
1 A4b 153
1 A4b 156
1 A4b 161
1 A4b 164
1 A4b 166
1 A4b 168
1 A4b 171
1 A4b 173
1 A4b 175
1 A4b 178
1 A4b 180
1 A4b 182
1 A4b 185
1 A4b 187
1 P-A 001
2 P-A 005
2 P-A 007

# c15c39bb
Energy: Darkness
1 A1 164
1 A1 165
1 A1 169
1 A1 170
1 A1 171
1 A1 172
1 A1 173
1 A1 174
1 A1 175
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# c6f5256e
Energy: Fire
2 B1a 011
1 B1a 012
1 B1a 013
2 B1a 015
1 B1a 016
2 B1a 056
1 B1a 057
1 B1a 059
1 B1a 060
1 B1a 062
1 B1a 063
1 B1a 064
1 B1a 065
2 P-A 005
2 P-A 007

# c807980a
Energy: Water
2 A2 044
1 A2 045
1 A2 050
1 A2 132
1 A2a 023
2 A2a 064
2 B3b 016
1 B3b 017
2 B3b 056
1 B3b 057
2 P-A 005
2 P-A 007
2 P-B 076

# d760ffd0
Energy: Water
1 A4b 272
1 A4b 274
1 A4b 277
1 A4b 280
2 A4b 282
1 A4b 285
1 A4b 290
1 A4b 292
1 A4b 294
1 A4b 297
1 A4b 300
1 A4b 302
1 A4b 304
1 A4b 306
1 P-A 001
2 P-A 005
2 P-A 007

# d83e235b
Energy: Fire
1 A1 033
1 A1 034
1 A1 035
1 A1 039
1 A1 040
1 A1 049
1 A1 050
1 A1 051
1 A1 052
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
2 P-A 005
2 P-A 007

# d9135833
Energy: Psychic
1 A1 113
1 A1 114
1 A1 115
1 A1 116
1 A1 117
1 A1 126
1 A1 128
1 A1 135
1 A1 136
1 A1 189
1 A1 190
1 A1 191
1 A1 192
1 A1 193
1 A1 194
1 A1 202
