# 0017e312
Energy: Grass
1 A1 225
2 A3 147
1 A3 155
2 A3a 042
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
1 P-A 002
2 P-A 005
2 P-A 007

# 02b7e276
Energy: Grass
2 A1 206
2 A1 219
1 A1 225
2 A2 006
2 A2 007
2 A2 147
1 A2 150
2 A2a 010
2 P-A 002
2 P-A 005
2 P-A 007

# 0a3bd1aa
Energy: Fighting
2 A2 091
2 A2 148
2 A2 150
1 A2b 041
2 A2b 043
2 A2b 071
2 A3 104
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0ab6abcd
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 147
1 A2 150
2 A3 066
1 B1 225
2 B3 054
2 B3a 019
1 B3a 073
1 B3a 074
2 P-A 005
2 P-A 007

# 0ac2cba0
Energy: Water
2 A2 147
2 A4a 021
2 A4a 059
1 B1 225
1 B1 226
2 B2b 040
2 B3b 015
2 B3b 068
2 P-A 002
2 P-A 005
2 P-A 007

# 0edea7b1
Energy: Lightning
1 A2 150
2 A3 144
2 A3a 019
2 A3a 065
1 A4 071
1 B1 083
2 B1 085
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007
2 P-B 015

# 13c6b4c1
Energy: Fire
1 A2 150
1 A3 144
1 A3 155
2 A4a 010
2 B1 217
2 B2b 007
2 B2b 008
2 B2b 009
1 B2b 014
2 P-A 002
2 P-A 005
2 P-A 007

# 160043a4
Energy: Lightning
2 A1 097
2 A1 098
1 A2 150
1 A3 155
1 A3a 021
2 A4 151
2 A4a 025
1 B1a 068
2 B3 054
2 P-A 002
2 P-A 005
2 P-A 007

# 18308597
Energy: Lightning
1 A1 225
2 A2 147
1 A2 150
1 A2 154
2 A2a 025
2 A2b 025
1 A2b 071
2 A3 058
2 A3 066
2 P-A 002
2 P-A 005
2 P-A 007

# 1a34623d
Energy: Lightning
1 A1 225
1 A2 147
1 A3a 065
2 A4 066
2 B1 225
1 B2 147
1 B3 148
2 B3b 023
2 B3b 024
2 B3b 064
1 B3b 069
2 P-A 005
2 P-A 007

# 1e0fb70d
Energy: Darkness
2 A1 173
2 A1a 068
2 A2 098
2 A2 099
2 A2 148
2 A2a 048
2 A2a 050
2 A2a 071
2 P-A 005
2 P-A 007

# 22937556
Energy: Water
1 A1 225
1 A1a 068
1 A2 146
2 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A3 040
2 A3 049
2 A3 097
2 P-A 005
2 P-A 007
2 P-A 070

# 22f60e96
Energy: Lightning
2 A2a 025
2 A4 066
2 A4b 130
2 A4b 131
2 A4b 149
1 A4b 310
2 A4b 320
1 A4b 326
2 P-A 002
2 P-A 005
2 P-A 007

# 26171e24
Energy: Lightning
2 A1a 068
2 A2 061
2 A2 147
2 A2 148
2 A2 150
2 A2a 025
2 A2a 026
2 A2a 071
2 P-A 005
2 P-A 007

# 2d097403
Energy: Fighting
2 A2 092
1 A2 147
1 A2 150
2 A2b 042
2 A4 157
2 B1 124
1 B1 225
1 B3 149
2 B3 154
2 P-A 005
2 P-A 007
2 P-B 053

# 3077c200
Energy: Water
1 A1 225
2 A2 147
1 A2 150
1 A2 155
2 A2a 072
2 A4a 020
2 A4a 021
2 A4a 022
2 A4a 023
1 P-A 002
2 P-A 005
2 P-A 007

# 3215121c
Energy: Fighting
1 A1 223
2 A2 091
2 A2 092
1 A2 150
1 A3a 064
2 A4 099
2 A4 100
2 B1 124
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 324c607a
Energy: Fire
1 A1a 068
2 A3 144
2 A3a 069
2 B1 033
1 B1 034
2 B1 036
2 B1 217
2 B2 023
2 B2 027
2 P-A 005
2 P-A 007

# 330e2be7
Energy: Metal
2 A1 181
2 A1 182
2 A2 111
2 A2 119
2 A2 147
2 A2 148
2 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 35f33887
Energy: Metal
2 A4b 180
1 A4b 182
2 A4b 254
2 A4b 259
1 A4b 260
2 A4b 314
2 A4b 322
1 A4b 326
1 A4b 342
2 A4b 348
2 P-A 005
2 P-A 007

# 374aeba5
Energy: Fire
2 A1 047
2 A1a 068
2 A2 148
1 A2 150
1 A2b 013
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 P-A 005
2 P-A 007

# 383a9a28
Energy: Lightning
1 A1a 068
2 A2 147
1 A2b 070
1 A3 149
2 A4 034
2 A4 066
1 A4 071
2 A4 131
1 A4 156
1 P-A 001
2 P-A 005
2 P-A 007
2 P-A 098

# 39d03d44
Energy: Water
2 A1a 068
2 A2 147
1 A2 150
2 A2a 072
1 B1 225
2 B2a 033
2 B2b 015
2 B2b 016
2 B2b 021
2 P-A 005
2 P-A 007

# 3dfdeb33
Energy: Fighting
2 A1 154
2 A1 203
2 A2 147
2 A2 150
2 A2b 042
2 A2b 043
1 A2b 070
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007

# 3f9fed9a
Energy: Psychic
1 A1 225
1 A2 150
1 A3 151
2 A3b 028
2 A3b 033
2 A3b 034
2 A3b 055
2 A3b 056
2 A3b 066
2 P-A 005
1 P-A 006
2 P-A 007

# 4024a4c1
Energy: Fighting
2 A2 092
1 A2 146
1 A2 147
1 A2 150
2 A2b 042
1 A2b 071
2 A3 098
2 A3 104
2 A3a 033
2 P-A 002
2 P-A 005
2 P-A 007

# 437970c3
Energy: Metal
1 A1 225
2 A2 111
2 A2 147
2 A2 148
1 A2 150
2 A2a 069
2 A2b 052
2 A2b 053
2 A2b 054
2 P-A 005
2 P-A 007

# 43da5251
Energy: Water
2 A4 151
1 B1 225
2 B3b 015
2 B3b 016
2 B3b 017
2 B3b 060
1 B3b 065
2 P-A 005
2 P-A 007
2 P-B 072
2 P-B 076

# 465eead1
Energy: Psychic
2 A1a 068
1 A2 078
1 A2 147
1 A2 150
2 A2b 035
2 A3 085
1 A3 086
2 A3 087
2 A3 144
2 A3 155
2 P-A 005
2 P-A 007

# 4c485b74
Energy: Water
1 A1 088
2 A1 089
2 A1a 068
2 A2 050
2 A2 147
1 A2a 072
2 A3 144
2 P-A 005
2 P-A 007
2 P-A 061
2 P-A 064

# 4ee568c1
Energy: Darkness
2 A1 198
2 A2 098
2 A2 099
2 A2 110
2 A2 148
2 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 505ac69e
Energy: Water
2 A1 207
1 A1 225
2 A2 049
2 A2 050
2 A2 147
1 A2 150
2 A2a 022
2 A2a 072
2 P-A 002
2 P-A 005
2 P-A 007

# 5258aa4d
Energy: Metal
2 A1a 068
2 A2 119
1 A3 151
1 B1 225
2 B1a 041
2 B1a 053
2 B2 148
2 B2a 054
2 B2a 078
2 P-A 005
2 P-A 007

# 53d22ea4
Energy: Fighting
2 A1 155
1 A1 225
2 A2 091
2 A2 092
1 A2 150
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 046

# 543f66c0
Energy: Lightning
2 A2 147
2 A2b 022
2 A2b 025
2 A2b 026
2 A2b 027
1 A2b 070
1 A2b 071
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 054

# 552f81c0
Energy: Fighting
2 A1 154
2 A1a 047
2 A2 147
2 A2 150
2 A2a 045
2 A2a 046
2 A2a 047
2 P-A 002
2 P-A 005
2 P-A 007

# 5b938f3a
Energy: Metal
2 A1 181
1 A1 225
2 A2 119
1 A2 148
1 A2 150
1 A2b 071
1 A3 123
2 B1 174
2 B1 219
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 5c0ec7f9
Energy: Fighting
2 A1 155
2 A2 068
2 A2 069
2 A2 091
2 A2 092
2 A2 095
2 A2 147
2 A2 150
2 P-A 005
2 P-A 007

# 5cf198c8
Energy: Psychic
2 A1 129
2 A1 132
2 A1a 068
2 A2 066
2 A2 067
2 A2 068
2 A2 069
2 A2 150
2 P-A 005
2 P-A 007

# 609d9b6b
Energy: Water
1 A2 147
1 A2a 072
2 A3 144
1 A3 151
2 A4a 020
2 B2a 034
1 B2a 035
2 B2a 036
2 B2a 037
2 P-A 002
2 P-A 005
2 P-A 007

# 61f4843d
Energy: Psychic
1 A1 129
1 A2 150
2 A3 144
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 620d9b77
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 150
1 A2b 022
1 A3a 021
2 A3a 065
1 A4 066
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 624f6010
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A1a 003
2 A1a 004
2 A1a 005
2 A1a 006
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 6431fc02
Energy: Grass
2 A1 208
2 A1 219
2 A2a 010
