# a2de152b
Energy: Fighting
1 A1a 042
2 A2 147
1 A3 144
1 B1 223
1 B2a 056
2 B2a 057
1 B2a 091
1 B3 079
1 B3 081
2 B3 149
1 B3 154
1 B3a 036
1 B3a 071
2 P-A 005
2 P-A 017

# c5ff58a5
Energy: Fighting
1 A1a 042
1 A2 147
1 A2 150
1 A2b 043
1 A3 144
1 A3 155
1 B2a 056
2 B2a 057
2 B3 079
1 B3 081
1 B3 149
1 B3 154
2 P-A 005
2 P-A 007
2 P-A 017

# fe2944b7
Energy: Fighting
1 A2 092
1 A2 150
1 B1 225
2 B2a 056
2 B2a 057
1 B3 004
2 B3 079
1 B3 081
1 B3 149
1 B3 154
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 017
