# 03734980
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 10633e6f
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
2 A1 223
2 A1a 047
2 A1a 056
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 26c599a5
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1a 047
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
1 A2 150
1 A2a 036
2 P-A 005
2 P-A 007

# 3984b86e
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 223
1 A1 225
2 A1a 047
2 A1a 056
2 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 3c6bcc9d
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
2 A1 223
1 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 3d639599
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1 223
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 4b1db963
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
2 A1 223
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 610c935f
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
2 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 68ae498a
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 155
2 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 712573a3
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
2 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 7327ed14
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 223
2 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 7d91a96f
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 8a19bdd4
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
2 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 984c2800
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1a 047
2 A1a 056
2 A1a 068
2 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# af8f08b9
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
2 A1 223
2 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 007

# be80ae22
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1a 056
2 A1a 068
1 A2 087
2 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c8ab972f
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1 223
1 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# d3f107a7
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# ea22923f
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
1 A1 154
1 A1 223
1 A1 225
1 A1a 047
2 A1a 056
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
