# 0ef54b66
Energy: Lightning
1 A1 198
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 147
1 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 121ec9cf
Energy: Lightning
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 130
1 A2 131
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007

# 1439b022
Energy: Lightning
1 A1 225
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 16511cd7
Energy: Lightning
2 A1a 027
1 A1a 030
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 150
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 170fdfa5
Energy: Lightning
2 A1 198
2 A1a 027
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 197a83ff
Energy: Lightning
2 A2 056
2 A2 057
2 A2 058
2 A2 060
1 A2 147
2 A2 153
1 A2b 070
2 A3 144
1 A3 155
1 A3a 014
2 P-A 005
2 P-A 007

# 235f1ce9
Energy: Lightning
1 A1 198
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 147
1 A2 148
2 A2 153
1 P-A 002
1 P-A 005
2 P-A 007

# 242b729f
Energy: Lightning
1 A1 198
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
1 A2 148
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 2979e359
Energy: Lightning
1 A1 225
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 150
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 2b6bf977
Energy: Lightning
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 148
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 2db41e5d
Energy: Lightning
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 2ed8f7d2
Energy: Lightning
2 A1 198
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 3a67b099
Energy: Lightning
1 A1 225
2 A1a 027
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 150
2 A2 153
2 P-A 005
2 P-A 007

# 3dcefa15
Energy: Lightning
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 148
2 A2 153
2 A2b 025
2 P-A 005
2 P-A 007

# 3ff509e5
Energy: Lightning
2 A1 196
2 A1 225
2 A1a 027
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 153
2 P-A 005
2 P-A 007

# 403ce6c7
Energy: Lightning
2 A2 056
2 A2 057
1 A2 060
1 A2 150
2 A2 153
1 A2b 072
2 A3 144
2 A3a 013
1 A3a 015
1 A3a 065
1 A4a 025
2 P-A 005
2 P-A 007

# 4137ab4f
Energy: Lightning
1 A1 198
2 A2 056
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# 45ae98d2
Energy: Lightning
1 A1 223
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 4b267b93
Energy: Lightning
2 A1 225
1 A1a 027
1 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007

# 4d10eec2
Energy: Lightning
2 A1 101
2 A1a 056
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 58f7ee93
Energy: Lightning
1 A1 198
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 5e16de2a
Energy: Lightning
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 148
1 A2 150
2 A2 153
1 P-A 002
2 P-A 005
2 P-A 007

# 689e57f3
Energy: Lightning
1 A1 198
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 148
1 A2 150
2 A2 153
1 P-A 002
1 P-A 005
2 P-A 007

# 6a02b52e
Energy: Lightning
1 A1 198
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 6c29ba8c
Energy: Lightning
1 A1 225
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 148
1 A2 150
2 A2 153
2 P-A 005
2 P-A 007

# 6fbc7554
Energy: Lightning
1 A1 225
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 150
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# 74bb3271
Energy: Lightning
2 A2 056
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
1 A2b 025
1 A2b 069
2 P-A 005
2 P-A 007

# 789c119a
Energy: Lightning
1 A1 223
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 810c0c76
Energy: Lightning
2 A1a 027
1 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 147
1 A2 148
1 A2 150
2 A2 153
1 A2 155
2 P-A 005
2 P-A 007

# 84cc77af
Energy: Lightning
2 A1a 027
2 A1a 056
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 88610696
Energy: Lightning
2 A2 056
2 A2 057
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 148
1 A2 150
2 A2 153
2 P-A 005
2 P-A 007

# 88adb926
Energy: Lightning
1 A1 225
1 A2 056
1 A2 057
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
