# 01114aae
Energy: Fire
2 A1 102
1 A2 147
1 A2 148
1 A2 155
2 A2b 071
2 A3b 009
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
2 P-A 005
2 P-A 007

# 46f3ef61
Energy: Fire
2 A1 102
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
2 A3b 009
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
1 B1 223
2 P-A 005
2 P-A 007

# b0a2a414
Energy: Fire
2 A1 102
1 A2 147
1 A2 155
2 A2b 071
2 A3b 009
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
1 P-A 001
2 P-A 005
2 P-A 007

# c8b1b4b3
Energy: Fire
2 A1 102
1 A2 147
1 A2 148
2 A2b 071
1 A3a 064
2 A3b 009
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
2 P-A 005
2 P-A 007

# ea51ce7c
Energy: Fire
2 A1 102
1 A1 225
1 A2 146
1 A2 147
1 A2 155
1 A2b 071
2 A3b 009
1 A3b 056
2 A3b 066
2 A4 066
2 A4 134
2 P-A 005
2 P-A 007
