# 0aabef64
Energy: Darkness
1 A1 225
2 A1a 068
1 A2 147
1 A2 150
2 A2a 050
2 A2a 071
2 A3 144
1 A4 066
2 A4 107
1 A4 109
1 A4a 023
2 P-A 005
2 P-A 007

# 0de36dca
Energy: Darkness
1 A1a 068
1 A2 150
2 A2a 050
2 A2a 071
2 A3 144
1 A3 155
1 A3b 034
2 A4 107
1 A4 109
1 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 41327264
Energy: Darkness
1 A2 147
1 A2 148
2 A2a 050
2 A2a 071
2 A3 144
2 A4 107
1 A4 109
2 B1 109
2 B1 225
1 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 59832f90
Energy: Darkness
1 A1 225
2 A2a 048
1 A2a 050
2 A2a 071
2 A3 144
2 A4 066
1 A4 109
1 A4a 059
2 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 61702d30
Energy: Darkness
1 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 048
2 A2a 050
2 A2a 071
2 A3 144
1 A3 149
1 A4 109
1 A4 158
2 P-A 005
2 P-A 007

# 74335136
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
1 A2 150
1 A2 154
1 A2a 050
2 A2a 071
2 A3 144
1 A3 149
1 A4 066
2 A4 107
1 A4 109
2 P-A 005
2 P-A 007

# af42130d
Energy: Darkness
1 A1a 068
1 A2 147
1 A2 150
1 A2 155
2 A2a 050
2 A2a 071
1 A2b 071
2 A3 144
1 A3 149
1 A3a 042
2 A4 107
1 A4 109
2 P-A 005
2 P-A 007

# c5c721e0
Energy: Darkness
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
1 A2 155
1 A2a 050
2 A2a 071
2 A3 144
1 A3 149
1 A3b 034
2 A4 107
1 A4 109
1 A4 134
2 P-A 005
2 P-A 007

# cbc1ba64
Energy: Darkness
1 A2 150
2 A2a 050
2 A2a 071
2 A3 144
2 A3b 043
2 A4 107
1 A4 109
2 B1 184
1 B1 223
1 B1 225
2 P-A 005
2 P-A 007

# f45818a9
Energy: Darkness
1 A1 225
1 A2 146
1 A2 148
1 A2 150
1 A2a 050
2 A2a 071
1 A2b 070
1 A2b 071
2 A3 144
1 A3 149
2 A4 032
2 A4 107
1 A4 109
1 P-A 005
2 P-A 007

# feed3f0b
Energy: Darkness
1 A2 146
2 A2 147
1 A2 150
2 A2a 050
2 A2a 071
1 A2b 071
2 A3 144
1 A4 032
1 A4 066
2 A4 107
1 A4 109
2 P-A 005
2 P-A 007
