# 631d9e91
Energy: Psychic
1 A1 120
1 A1 121
1 A1 122
1 A1 223
1 A1 225
1 A2 063
1 A2 064
1 A2 065
1 A2 148
1 A2 150
1 A3 144
1 A3 155
1 B1 106
1 B1 109
1 B1 223
1 B1 225
1 B1 226
1 P-A 005
1 P-A 006
1 P-A 007

# c7798cca
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
2 A2 152
2 P-A 005
2 P-A 007

# c7dd985d
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
2 A2 063
1 A2 064
2 A2 065
1 A2 146
1 A2 150
1 A2 152
1 A2a 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# e3e081c1
Energy: Psychic
1 A1 120
1 A1 121
1 A1 122
1 A2 063
1 A2 064
2 A2 065
1 A2 150
1 A2 152
1 A2 155
1 A2a 031
1 A2a 033
1 A2b 069
2 A3 144
1 A3 151
1 A3 155
1 A4 078
2 P-A 007

# f325ca19
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 225
1 A2 063
1 A2 065
1 A2 146
1 A2 147
1 A2 152
1 A2 155
1 A2a 033
1 A3 077
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007
