# 2cbb4a38
Energy: Grass
1 A1 219
1 A1 225
1 A2 148
2 A3 066
2 A4 066
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# 365710d5
Energy: Grass
1 A1 219
1 A1 225
1 A3 066
1 A3 144
1 A3 147
1 A3a 042
2 A4 066
2 B1 225
2 B1a 001
1 B1a 002
2 B1a 004
1 B1a 067
2 P-A 005
2 P-A 007

# 3bec0519
Energy: Grass
1 A1 225
2 A3 155
2 A4 066
1 B1 219
2 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
2 B1a 067
1 B1a 069
2 P-A 005
2 P-A 007

# 5903db14
Energy: Grass
1 A1 219
1 A1 225
2 A3 066
1 A3 144
2 A4 066
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# 609422ec
Energy: Grass
1 A1 219
1 A1 225
2 A3 066
2 A4 066
1 B1 219
1 B1 225
2 B1a 001
2 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# 62203fa4
Energy: Grass
1 A1 225
1 A2 150
1 A2b 070
2 A3 066
2 A4 066
1 B1 219
2 B1 225
2 B1a 001
1 B1a 002
1 B1a 004
2 B1a 067
1 P-A 002
1 P-A 005
2 P-A 007

# 81e0520c
Energy: Grass
1 A1 219
1 A1 225
1 A2 148
2 A3 066
1 A3 144
2 A4 066
1 B1 225
2 B1a 001
1 B1a 002
2 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# d59bb034
Energy: Grass
1 A1 225
1 A2 155
2 A3 155
2 A4 066
1 B1 219
2 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# f7e7bdd3
Energy: Grass
2 A1 001
1 A1 219
1 A2 150
1 A3 066
1 A3 144
2 A3 155
2 A4 066
1 B1 219
1 B1 225
1 B1a 002
1 B1a 004
1 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007

# f8033bf8
Energy: Grass
2 A1 001
1 A1 225
1 A2 155
2 A3 155
2 A4 066
1 B1 219
2 B1 225
2 B1a 002
1 B1a 004
2 B1a 067
2 P-A 005
2 P-A 007

# f85e497f
Energy: Grass
1 A1 219
1 A2 148
1 A2 150
2 A3 066
2 A4 066
1 A4 157
1 B1 225
2 B1a 001
2 B1a 002
1 B1a 004
1 B1a 067
1 P-A 002
2 P-A 005
2 P-A 007

# f923830f
Energy: Grass
1 A2 150
2 A3 066
1 A3 144
1 A3 155
2 A4 066
1 B1 219
1 B1 225
2 B1a 001
1 B1a 002
2 B1a 004
1 B1a 067
2 P-A 005
1 P-A 006
2 P-A 007
