# 0a16b0d0
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
2 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2d304d92
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
2 A1 222
1 A1 223
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 34614c3c
Energy: Darkness
2 A1 164
2 A1 165
1 A1 186
1 A1 187
1 A1 188
1 A1 203
1 A1 210
1 A1 218
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 53e68415
Energy: Darkness
2 A1 164
2 A1 165
1 A1 174
1 A1 175
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 198
1 A1 222
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 6895e7f6
Energy: Darkness
2 A1 164
2 A1 165
1 A1 186
1 A1 187
1 A1 188
1 A1 198
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 729bc43e
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 222
2 A1 223
1 A1 225
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 8c6e6d27
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
2 A1 222
1 A1 223
2 A1 225
2 P-A 001
2 P-A 005
2 P-A 007

# aac1de82
Energy: Darkness
2 A1 164
2 A1 165
1 A1 186
1 A1 187
1 A1 188
1 A1 198
1 A1 210
1 A1 218
1 A1 223
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# aeb7392b
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 203
1 A1 222
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# c3620e67
Energy: Darkness
2 A1 164
2 A1 165
1 A1 176
1 A1 177
1 A1 186
1 A1 187
1 A1 188
1 A1 222
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
