# 29d8878d
Energy: Fighting
1 A1 137
1 A1 138
1 A1 151
1 A1 153
1 A1 198
1 A1a 068
1 A2 147
1 A2 150
1 A2a 036
1 A2a 045
1 A2a 047
1 A2a 071
1 A3 144
1 B3 149
1 B3a 036
1 B3a 069
1 P-A 001
1 P-A 005
2 P-A 007

# 7b993584
Energy: Fighting
1 A1 142
1 A1 151
1 A1 153
1 A1a 041
1 A2 088
1 A2 089
1 A2 144
1 A2 146
1 A2 147
1 A2 152
1 A2a 045
1 A2a 047
1 A2b 070
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# e8be156b
Energy: Fighting
2 A1 151
2 A1 153
1 A1 225
1 A2 148
1 A2 150
1 A2 152
2 A2a 045
2 A2a 047
1 A2b 070
1 A2b 072
2 A3 144
1 A3 155
1 P-A 001
1 P-A 005
1 P-A 007
