# 003433f5
Energy: Psychic
1 A1 225
1 A2 150
1 B1 223
2 B1 225
1 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
1 B3a 073
2 P-A 005
1 P-A 006
2 P-A 007

# 037850fd
Energy: Psychic
1 A1 223
1 A1 225
1 A2 150
2 B1 225
1 B2 154
1 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
1 B3a 073
2 P-A 005
2 P-A 007

# 08dac78f
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
1 B1 102
2 B1 196
2 B1 225
1 B2 147
2 B2 155
2 B3a 027
1 B3a 029
2 B3a 030
2 P-A 005
2 P-A 007

# 160fa42c
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
1 B1 225
2 B2 155
1 B3a 013
2 B3a 027
2 B3a 030
2 B3a 070
2 B3a 073
2 P-A 005
2 P-A 007

# 16d41272
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
1 A3 142
2 B1 225
2 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 16e3b083
Energy: Psychic
1 A1 225
1 A2 150
1 B1 223
2 B1 225
1 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
1 B3a 073
1 B3a 074
2 P-A 005
2 P-A 007

# 1cc91d97
Energy: Psychic
1 A1 225
1 A2 146
1 A2 150
1 A2b 070
2 B1 225
2 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
2 P-A 005
2 P-A 007

# 1ea6f193
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A3 142
1 B1 223
2 B1 225
1 B2 155
2 B3a 027
1 B3a 028
1 B3a 029
2 B3a 030
2 B3a 070
1 B3a 073
2 P-A 005
1 P-A 007

# 2d3aa493
Energy: Psychic
1 A1 225
1 A2 150
2 B1 225
1 B2 145
2 B2 155
2 B3a 027
1 B3a 028
