# 632f624d
Energy: Psychic
1 A2 150
1 A2 155
2 A4a 032
2 B1 100
2 B1 102
1 B1 106
2 B1 196
1 B1 223
2 B1 224
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 8cd6589d
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A4a 032
1 B1 100
2 B1 102
1 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 P-A 006
2 P-A 007

# 981b51ca
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 071
2 A4a 032
1 A4a 059
2 B1 100
2 B1 102
1 B1 106
1 B1 109
2 B1 196
1 B1 223
1 B1 224
1 B1 225
1 B1 226
1 P-A 005
1 P-A 007

# bda48142
Energy: Psychic
1 A1 225
1 A2 150
1 A4a 064
2 B1 099
2 B1 100
2 B1 102
1 B1 119
1 B1 121
1 B1 196
1 B1 223
2 B1 224
2 P-A 005
1 P-A 006
2 P-A 007
