# 2e3e6a3e
Energy: Fire
2 A2 146
1 A2 147
2 A2 148
2 A2b 008
2 A2b 009
2 A2b 010
2 A2b 035
2 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 3d2bdcf2
Energy: Fire
1 A1 225
2 A1a 056
1 A1a 068
1 A2 147
2 A2b 008
2 A2b 009
1 A2b 010
1 A2b 035
1 A2b 070
1 A2b 071
1 A2b 072
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 71ac738e
Energy: Fire
1 A1 225
1 A1a 068
1 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 008
1 A2b 009
1 A2b 010
1 A2b 035
1 A2b 069
1 A2b 070
1 A3 141
1 A3 144
1 A3 151
1 A3 155
1 P-A 001
1 P-A 005
1 P-A 007

# 91b42fbf
Energy: Fire
1 A1 223
1 A1a 068
2 A2 146
2 A2 148
2 A2b 008
2 A2b 009
2 A2b 010
2 A2b 035
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# aebc3aab
Energy: Fire, Psychic
2 A1 033
1 A1 034
1 A1 223
1 A1a 068
1 A2 146
1 A2 147
2 A2b 010
1 A2b 035
1 A2b 070
1 A2b 071
2 A3 144
1 A3a 064
1 A4 032
2 P-A 005
2 P-A 007

# cc40efd0
Energy: Fire
2 A1 033
1 A1a 068
2 A2 146
2 A2b 009
2 A2b 010
2 A2b 035
2 A2b 061
1 A2b 071
2 P-A 005
2 P-A 007
2 P-A 022

# f3434f1e
Energy: Fire, Psychic
2 A1 034
1 A1 225
2 A1a 068
2 A2 146
2 A2 147
2 A2b 008
2 A2b 010
2 A2b 035
1 A2b 071
2 A2b 111
2 P-A 007
