# 03cc5010
Energy: Fighting
2 A1 223
1 A2 150
1 A3a 064
2 A4 156
2 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 062044a6
Energy: Fighting
1 A1 223
1 A1 225
2 A2 089
2 A2 144
2 A3 144
1 A4 156
2 B1 124
2 B1a 042
2 B1a 062
1 B1a 069
2 P-A 005
2 P-A 007

# 06f04821
Energy: Fighting
1 A1 155
1 A1 225
2 A2 148
1 A2 150
2 A2b 066
2 A2b 070
1 A3 146
1 A4 156
1 B1 124
1 B1 225
2 B1a 042
1 B1a 069
1 B2 145
1 B2 153
1 P-A 006
1 P-A 007

# 0cc765e5
Energy: Fighting
2 A1 223
2 A2 147
1 A2 150
2 A2b 066
1 A4 101
2 A4 156
1 B1 109
2 B1 124
1 B1 225
1 B1 226
2 B1a 042
1 P-A 005
2 P-A 007

# 1074fe42
Energy: Fighting
2 A2 091
2 A2 092
1 A2 148
1 A2 150
1 A4 156
2 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 005
1 P-A 006
2 P-A 007

# 1229e81e
Energy: Fighting
1 A1 225
1 A2 150
2 A4 156
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 B1a 063
1 B1a 069
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1544eeab
Energy: Fighting
1 A1 225
1 A2 089
1 A2 091
1 A2 092
1 A2 144
1 A2 148
1 A2 150
1 A2 154
1 A2b 071
1 A3 144
1 A3 151
1 A4 156
1 B1 124
1 B1 225
1 B1a 042
1 B1a 062
1 P-A 002
1 P-A 005
2 P-A 007

# 1f5bbb8f
Energy: Fighting
1 A1 223
1 A1 225
1 A2 147
1 A2 150
2 B1 124
2 B1 225
2 B1a 042
2 B1a 062
1 B2 145
1 B2 154
1 B2b 069
2 P-A 005
1 P-A 006
2 P-A 007

# 1f91b16e
Energy: Fighting
1 A1 154
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 A2b 066
2 A4 156
1 B1 109
2 B1 124
1 B1 225
1 B1 226
2 B1a 042
1 P-A 005
2 P-A 007

# 244df1ff
Energy: Fighting
2 A1 223
1 A1 225
1 A2 148
1 A2 150
1 A2b 070
1 A4 101
1 A4 102
1 A4 156
1 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 005
2 P-A 007

# 2895c8e8
Energy: Fighting
1 A1 154
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2b 040
2 A2b 066
2 A4 156
2 B1 124
2 B1 225
1 B1 226
2 B1a 042
1 P-A 005
2 P-A 007

# 304cbb84
Energy: Fighting
2 A2 091
2 A2 092
2 A4 156
2 B1 124
2 B1 225
2 B1a 042
2 B1a 062
2 P-A 002
2 P-A 005
2 P-A 007

# 32716bdd
Energy: Fighting
2 A1 223
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2b 069
1 A2b 070
2 A4 101
1 B1 124
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 005
2 P-A 007

# 4146212f
Energy: Fighting
1 A1 223
2 A2 091
2 A2 092
1 A2 150
1 A3a 064
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 B2 145
1 B2 150
2 P-A 005
2 P-A 007

# 41c2a79f
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
1 A2 150
2 A4 156
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 005
1 P-A 006
2 P-A 007

# 426e55e2
Energy: Fighting
1 A1 225
2 A2 091
2 A2 092
2 A2 148
1 A2 150
1 A2b 066
2 B1 124
2 B1 225
2 B1a 042
1 B3 154
2 P-A 005
2 P-A 007

# 4c05044d
Energy: Fighting
1 A1 225
2 A2 148
1 A2 150
2 A2b 066
2 A4 156
2 B1 109
2 B1 124
1 B1 225
1 B1 226
2 B1a 042
2 P-A 005
2 P-A 007

# 4c7375c7
Energy: Fighting
2 A1 223
2 A2 091
2 A2 092
1 A2 150
2 B1 124
2 B1 225
2 B1a 042
2 B1a 062
1 P-A 002
2 P-A 005
2 P-A 007

# 5563a2f8
Energy: Fighting
2 A2 092
1 A2 150
2 A2b 042
1 A4 156
2 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 002
2 P-A 005
2 P-A 007

# 56147388
Energy: Fighting
2 A1 223
1 A1 225
1 A1a 046
1 A1a 063
1 A2 147
1 A2 148
1 A2 150
1 A2b 070
1 A4 102
1 A4 156
1 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 P-A 005
2 P-A 007

# 5ba4c706
Energy: Fighting
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
2 A4 156
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 B1a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 5bfbe17d
Energy: Fighting
2 A2 091
2 A2 092
1 A2 150
1 A4 156
2 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5ce4624b
Energy: Fighting
1 A1 225
1 A2 150
2 A2b 066
2 A4 156
2 B1 109
1 B1 124
1 B1 225
1 B1 226
2 B1a 042
1 B1a 069
1 B2 138
1 B2 154
2 P-A 005
2 P-A 007

# 61b2783c
Energy: Fighting
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A4 156
1 B1 124
2 B1a 042
2 B1a 062
2 B1a 065
1 P-A 001
2 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 6633548c
Energy: Fighting
1 A1 225
1 A1a 046
1 A1a 063
1 A2 150
1 A2b 070
1 A3 142
2 A4 156
1 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 B1a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 6e9f4dfc
Energy: Fighting
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A2b 066
1 A2b 070
2 A4 156
1 B1 124
1 B1 225
2 B1a 042
1 B1a 062
1 B1a 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# 70936cea
Energy: Fighting
2 A2 148
1 A2 150
1 A2 155
2 A2b 066
1 A3a 064
1 A4 101
1 A4 102
1 A4 156
1 B1 124
1 B1 225
1 B1 226
2 B1a 042
1 P-A 002
2 P-A 005
2 P-A 007

# 711b9c79
Energy: Fighting
1 A1 223
1 A1 225
1 A2 150
2 A4 156
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 B1a 063
1 B1a 069
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 85172fc7
Energy: Fighting
1 A1 198
1 A1 225
1 A2 146
1 A2 148
1 A2 150
2 A2b 070
1 A3 144
2 A3a 064
1 B1 124
1 B1 225
1 B1a 042
1 B1a 062
2 P-A 005
2 P-A 006
2 P-A 007

# 865a5f1f
Energy: Fighting
2 A1 223
1 A2 150
2 A2b 066
2 A3a 064
2 A4 101
1 A4 156
2 B1 124
2 B1 225
1 B1 226
2 B1a 042
1 P-A 005
2 P-A 007

# 86716af7
Energy: Fighting
2 A2 092
1 A2 150
2 A2b 042
2 A3a 064
1 A4 156
2 B1 124
1 B1 223
1 B1 225
2 B1a 042
2 B1a 062
2 P-A 005
2 P-A 007

# 983fc47d
Energy: Fighting
2 A1 223
1 A2 150
1 A2 155
2 A3a 064
1 A4 156
2 B1 109
2 B1 124
1 B1 226
2 B1a 042
2 B1a 062
2 P-A 005
2 P-A 007

# a5097cbf
Energy: Fighting
1 A2 092
1 A2 137
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2b 042
1 A2b 066
1 A2b 071
1 A4 156
1 B1 124
2 B1a 042
1 B1a 069
1 P-A 002
2 P-A 005
2 P-A 007

# a65c761c
Energy: Fighting
2 A1 223
1 A2 150
1 A2b 070
1 A3 142
1 A3a 064
1 A4 156
2 B1 124
1 B1 225
2 B1a 042
2 B1a 062
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# a9bda6af
Energy: Fighting
2 A2 148
1 A2 150
1 A2 155
1 A3a 064
1 A4 101
1 A4 102
1 A4 156
1 B1 124
1 B1 225
1 B1 226
2 B1a 042
2 B1a 062
1 P-A 002
2 P-A 005
2 P-A 007

# af350b0a
Energy: Fighting
2 A1 223
1 A2 148
1 A2 150
2 A2b 066
1 A4 101
2 A4 156
1 B1 109
2 B1 124
1 B1 225
1 B1 226
