# 0b9bea1d
Energy: Grass
2 A1a 001
2 A2 020
1 A2 150
2 A3 002
1 A3 147
2 A4 032
2 A4 134
2 A4 156
1 A4 157
1 A4 158
2 P-A 005
2 P-A 007

# 619fa586
Energy: Grass
1 A1 219
2 A1a 001
2 A2 020
2 A3 002
1 A3 147
2 A4 134
2 A4 156
1 A4 158
2 A4a 023
2 P-A 005
1 P-A 006
2 P-A 007

# 994c26a8
Energy: Grass
1 A1 219
2 A1a 001
2 A2 020
2 A3 002
1 A3 147
1 A3 151
2 A4 066
2 A4 134
2 A4 156
2 P-A 005
1 P-A 006
2 P-A 007

# b1f31bd8
Energy: Grass
1 A1 219
2 A1a 001
2 A2 020
2 A3 002
1 A3 147
2 A4 066
2 A4 134
2 A4 156
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# f052c2a5
Energy: Grass
2 A1 219
2 A1a 001
1 A1a 068
2 A2 020
2 A3 002
1 A3 147
1 A3 151
2 A4 134
2 A4 156
2 P-A 005
1 P-A 006
2 P-A 007
