# 290a0753
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A3a 064
2 A4 101
1 A4 120
2 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 5884dc10
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
2 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A3 066
1 A3 151
1 A4 066
2 A4 101
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 70f1fd67
Energy: Darkness
1 A1 223
1 A1 225
2 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A4 101
1 A4 120
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 7395fdc4
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
1 A2 148
2 A2 150
1 A2 155
1 A2b 071
1 A3 151
2 A4 101
2 P-A 001
2 P-A 005
2 P-A 007

# 75dc7353
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
2 A4 101
1 A4 120
1 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 7d254cfa
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 A3 151
2 A4 101
1 A4 120
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# a4a97e16
Energy: Darkness
1 A1 223
1 A1 225
2 A2 110
2 A2 148
1 A2 150
1 A2 154
1 A2b 070
1 A3 151
1 A3a 064
2 A4 101
1 A4 120
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007

# bc5c78c4
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 A4 070
2 A4 101
1 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# bda6c587
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 A3 151
2 A4 101
1 A4 120
1 A4 157
2 P-A 005
1 P-A 006
2 P-A 007

# da0aa0bc
Energy: Darkness
2 A1 223
2 A1a 056
2 A1a 068
2 A2 110
2 A2 146
1 A2 147
1 A4 032
1 A4 066
2 A4 101
1 A4 151
1 A4a 023
1 P-A 005
2 P-A 007

# dbc34471
Energy: Darkness
2 A1 223
2 A2 110
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2b 071
1 A4 070
2 A4 101
1 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# f656254e
Energy: Darkness
2 A1 223
2 A2 110
2 A2 148
1 A2 150
1 A2 154
1 A2b 070
1 A3 151
1 A3a 064
2 A4 101
1 A4 120
1 A4 158
1 P-A 002
2 P-A 005
2 P-A 007
