# 01de5f73
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3 080
1 A4 077
2 A4a 059
2 B1 102
2 B1 196
2 B1 225
1 B1 226
2 B2b 040
2 P-A 005
2 P-A 007

# 02d89ab9
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A3 080
2 A4a 059
2 B1 102
1 B1 119
2 B1 196
2 B1 225
1 B1 226
1 B2 153
2 P-A 005
2 P-A 007

# 040aa012
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A4a 059
2 B1 102
2 B1 196
1 B1 225
1 B1 226
1 B2 145
1 B2 153
2 B2b 040
1 P-A 002
1 P-A 005
2 P-A 007

# 0421bc33
Energy: Psychic
1 A2 150
1 A2b 070
2 A4a 059
2 B1 102
2 B1 196
2 B1 225
1 B1 226
1 B2 153
2 B2b 040
2 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 042b8095
Energy: Psychic
1 A1 225
1 A2 150
1 A4 158
2 A4a 059
2 B1 102
2 B1 196
2 B1 225
1 B1 226
2 B2b 040
2 P-A 002
2 P-A 005
2 P-A 007

# 046ae9b6
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2b 070
2 A4a 059
2 B1 102
2 B1 196
1 B1 219
1 B1 225
1 B1 226
2 B2 145
2 B2b 040
1 P-A 005
2 P-A 007

# 04b25e7a
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 070
2 A4a 059
2 B1 102
2 B1 196
2 B1 225
1 B1 226
1 B2 153
2 B2b 040
2 P-A 002
1 P-A 005
2 P-A 007

# 06438a47
Energy: Psychic
1 A1a 068
1 A2 150
1 A2 155
2 A2b 070
1 A2b 071
2 A4a 059
2 B1 102
2 B1 196
1 B1 225
1 B2 145
2 B2b 040
2 P-A 005
2 P-A 007

# 06d500b8
Energy: Psychic
1 A1 225
1 A1a 068
1 A2 148
1 A2 150
1 A2b 070
2 A4a 059
2 B1 102
2 B1 196
1 B1 225
1 B1 226
1 B2 145
2 B2b 040
2 P-A 005
