# 06fd2156
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
1 A2 147
1 A2 150
1 A2a 063
2 A2a 074
2 P-A 005
2 P-A 007

# 0c7646a8
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1a 015
2 A1a 053
2 A1a 055
1 A2b 069
2 A3 144
2 A3 146
2 P-A 005
2 P-A 007

# 17eae756
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
2 A1 177
2 A1 222
2 A1 223
1 A1 225
1 A1a 053
1 A1a 054
1 A1a 055
2 A1a 068
2 P-A 005
2 P-A 007

# 2acc0966
Energy: Darkness
2 A1 177
2 A1 222
1 A1 225
2 A1a 049
2 A1a 053
2 A1a 055
1 A1a 068
1 A2 146
1 A2 150
2 A3 144
2 P-A 005
2 P-A 007

# 39c1320c
Energy: Darkness
1 A1 176
2 A1 177
2 A1 222
1 A1a 049
2 A1a 053
2 A1a 055
1 A2 150
2 A3 144
2 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# 556ae763
Energy: Darkness
1 A1 164
1 A1 165
1 A1 176
2 A1 177
2 A1 222
2 A1a 015
1 A1a 049
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 572b2965
Energy: Darkness
1 A1 174
1 A1 176
1 A1 177
1 A1 223
1 A1 225
1 A1a 053
1 A1a 055
1 A2b 070
1 A3 144
2 A3 146
2 A3a 042
1 A3a 060
1 A3a 061
1 A3a 067
2 P-A 005
2 P-A 007

# 67156e69
Energy: Darkness
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
1 A1a 053
1 A1a 054
1 A1a 055
1 A2 147
1 A2 150
1 A2 154
2 P-A 001
2 P-A 005
2 P-A 007

# 6d578178
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 225
2 A1a 015
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# 6da1d2f1
Energy: Darkness
1 A1 176
2 A1 177
1 A1 222
1 A1a 049
2 A1a 053
2 A1a 055
1 A2 146
1 A2 150
2 A3 144
2 A3 146
1 A3 151
2 P-A 005
2 P-A 007

# 70882892
Energy: Darkness
1 A1 164
1 A1 165
1 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1a 049
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
2 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 71635d06
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
1 A1 177
2 A1 222
1 A1 225
1 A1a 050
1 A1a 053
1 A1a 054
1 A1a 055
1 A2 146
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 72ec8f4f
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1 223
1 A1 225
1 A1a 053
1 A1a 054
2 A1a 055
1 A1a 060
2 A1a 068
2 P-A 005
2 P-A 007

# 8790a944
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
1 A1 177
2 A1 222
1 A1 225
1 A1a 050
1 A1a 053
1 A1a 054
1 A1a 055
1 A2 096
1 A2 097
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 8988a257
Energy: Darkness
1 A1 174
1 A1 175
2 A1 177
2 A1 222
1 A1 223
2 A1 225
2 A1a 049
1 A1a 053
1 A1a 054
1 A1a 055
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 9558ef49
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
2 A1 177
2 A1 223
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 056
1 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# b5e00e51
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 223
1 A1 225
1 A1a 015
2 A1a 053
1 A1a 054
1 A1a 055
2 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# cc09ea1c
Energy: Darkness
1 A1 164
1 A1 165
1 A1 174
1 A1 175
2 A1 176
2 A1 177
2 A1 222
2 A1 225
1 A1a 053
1 A1a 054
1 A1a 055
1 P-A 001
2 P-A 005
2 P-A 007

# d16effaa
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 053
2 A1a 055
1 A2 150
2 A3 144
2 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# d9653987
Energy: Darkness
1 A1 164
1 A1 165
2 A1 176
1 A1 177
2 A1 222
1 A1 223
1 A1 225
1 A1a 050
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# e4c5936e
Energy: Darkness
1 A1 164
1 A1 165
2 A1 177
2 A1 222
2 A1 225
2 A1a 049
1 A1a 053
1 A1a 054
1 A1a 055
1 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# e728c03e
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
2 A1a 053
2 A1a 055
2 A1a 068
2 A3 144
1 A3 146
2 P-A 005
1 P-A 006
2 P-A 007

# f15ca2ce
Energy: Darkness
1 A1 174
1 A1 175
1 A1 176
2 A1 177
2 A1 222
1 A1 223
2 A1 225
1 A1a 049
1 A1a 051
1 A1a 052
1 A1a 053
1 A1a 054
1 A1a 055
2 P-A 001
1 P-A 002
1 P-A 007

# fe0eaeb2
Energy: Darkness
2 A1 176
2 A1 177
2 A1 222
1 A1 225
2 A1a 053
2 A1a 055
1 A2 155
1 A2b 069
2 A3 144
1 A3 146
1 A3 155
1 P-A 005
2 P-A 007
