# 02ce70d7
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 150
1 A2b 070
2 A3 146
2 A3a 042
1 B1 223
1 B1 225
1 B2 153
2 B3 105
2 B3 106
1 B3 115
2 P-A 005
2 P-A 007

# 06a73e4f
Energy: Darkness
1 A1 225
1 A2 110
2 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 A4 120
2 B1 225
2 B3 105
2 B3 106
2 B3 115
2 P-A 005
2 P-A 007

# 094f34f2
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 146
2 A3a 042
1 A4 120
2 B1 225
1 B2 153
2 B3 105
2 B3 106
1 P-A 002
2 P-A 005
2 P-A 007

# 099d4682
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2 155
1 A2b 070
2 A3 146
2 A3a 042
1 B1 225
1 B2b 069
2 B3 105
2 B3 106
1 B3 115
2 P-A 005
2 P-A 007

# 0bb05a9e
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2b 070
2 A3 146
1 A3a 042
2 B1 225
2 B3 105
2 B3 106
1 B3 115
1 B3a 047
1 B3b 064
2 P-A 005
2 P-A 007

# 0bcea2de
Energy: Darkness
1 A2 110
1 A2 147
1 A2 150
1 A2b 070
1 A4 120
1 B1 150
2 B1 225
1 B2 145
1 B2 147
2 B3 105
2 B3 106
1 B3 115
1 B3 147
2 P-A 005
2 P-A 007

# 0c58f1f4
Energy: Darkness
1 A1 225
2 A2 110
1 A2 147
1 A2 150
2 A2b 070
1 A4a 050
2 B1 225
1 B2 153
2 B3 105
2 B3 106
1 B3 115
2 P-A 005
2 P-A 007

# 0d494b88
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2b 070
2 A3 112
2 A3 146
2 B1 225
2 B3 105
2 B3 106
2 B3 115
2 P-A 005
2 P-A 007

# 10a08cfd
Energy: Darkness
1 A1 223
1 A1 225
1 A2 110
1 A2 148
1 A2 150
1 A3 146
1 A3a 042
1 A4 120
2 B1 225
1 B2 153
2 B3 105
2 B3 106
1 B3 115
2 P-A 005
2 P-A 007

# 13440ce3
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
1 A2 150
2 A3 146
2 A3a 042
2 B1 225
2 B3 105
2 B3 106
1 B3 147
1 B3a 047
2 P-A 005
2 P-A 007

# 156e137c
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2b 070
2 A3 146
2 A3a 042
1 B1 225
2 B2b 043
2 B3 106
1 B3 115
1 B3 147
1 P-A 002
2 P-A 005
2 P-A 007

# 19981870
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
1 A2 155
2 A3 146
1 A3a 042
1 A4 120
1 B1 223
1 B1 225
2 B3 105
2 B3 106
1 B3 115
1 B3 147
2 P-A 005
2 P-A 007

# 2fcfe321
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 071
2 B1 225
1 B2 153
2 B3 105
2 B3 106
1 B3 115
1 B3a 047
2 P-A 005
2 P-A 007

# 303f0469
Energy: Darkness
1 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3a 064
1 A4a 050
1 B1 225
1 B2 153
2 B3 105
2 B3 106
2 B3 115
2 P-A 005
2 P-A 007

# 33dc6900
Energy: Darkness
1 A1 225
2 A2 110
1 A2 150
2 A3 146
2 A3a 042
2 B1 225
2 B3 105
2 B3 106
