# 03807d42
Energy: Grass
2 A1 021
2 A1 022
2 A1 219
2 A1 225
1 A1a 003
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 21d5395b
Energy: Grass
2 A1 021
2 A1 022
2 A1 219
1 A1a 003
1 A1a 068
1 A2 022
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 8a04edf0
Energy: Grass
1 A1 021
1 A1 022
1 A1 025
1 A1 029
1 A1 030
1 A1 219
1 A1 225
1 A1a 001
1 A1a 002
1 A1a 003
1 A1a 004
1 A1a 005
1 A1a 006
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 8db03f4b
Energy: Grass
2 A1 021
2 A1 022
2 A1 219
1 A1 225
1 A1a 003
1 A2 146
1 A2 147
1 A2 148
1 A2 155
1 A2b 072
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
