# 00b9bfc8
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 150
1 A2 154
1 A2a 033
1 A2b 035
1 A3 084
2 A3 144
1 A3 151
1 A3 155
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0515a02e
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
2 A1 123
1 A1 124
1 A1 125
1 A1 129
2 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 06e6c633
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 123
1 A1 127
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1 135
1 A1 136
1 A1 223
1 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# 07673f27
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
2 A1 123
1 A2 146
1 A2a 073
2 A3 144
1 A3 155
2 A3a 026
2 A3a 027
1 P-A 002
2 P-A 005
2 P-A 007

# 0842553e
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
1 A1 123
2 A1 130
2 A1 131
2 A1 132
1 A1a 032
2 A1a 065
2 P-A 005
2 P-A 007
1 P-A 020

# 08df300b
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A1 127
1 A1 225
1 A2 150
1 A2 155
1 A2b 071
1 A2b 072
2 A3 144
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 0961292c
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
2 A1 123
2 A1 203
2 A1 223
2 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 113c3b0b
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 123
1 A2 150
1 A2 155
1 A2b 072
2 A3 084
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 11c01dda
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
2 A1 123
1 A2 150
1 A2b 069
1 A3 077
1 A3 084
2 A3 144
1 A3 151
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 1233c871
Energy: Psychic
1 A1 057
2 A1 120
2 A1 121
1 A1 122
1 A1 123
1 A1 124
1 A1 125
1 A1 203
2 A1 223
2 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 14283685
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
2 A1 123
1 A1 127
1 A1 223
1 A1 225
1 A1a 032
1 A1a 033
1 A1a 065
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 15c98d0a
Energy: Psychic
2 A1 120
2 A1 122
1 A1 123
1 A2 150
1 A3 080
2 A3 144
2 B1 225
1 B2 070
2 B2 155
1 B3a 026
1 B3a 069
2 P-A 005
2 P-A 007

# 1605cac2
Energy: Psychic
2 A1 122
1 A1 123
1 A1 124
1 A1 125
1 A1a 068
1 A2 146
1 A2 155
2 A2a 031
1 A2a 073
1 A2b 070
2 A2b 072
2 P-A 005
2 P-A 007
2 P-A 020

# 1746d69c
Energy: Psychic
2 A1 120
2 A1 121
2 A1 122
1 A1 123
1 A1 127
1 A1 223
1 A1 225
1 A1a 032
1 A1a 033
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 17cdb895
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 123
1 A1 127
1 A1 196
1 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 17dfd048
Energy: Psychic
2 A1 120
1 A1 121
2 A1 122
2 A1 123
1 A1 124
1 A1 125
1 A1 128
1 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007
1 P-A 020

# 1b59d7b0
Energy: Psychic
2 A1 120
2 A1 121
1 A1 122
1 A1 123
1 A1 127
1 A1 223
1 A1 225
1 A1a 032
2 A1a 033
2 A1a 065
2 P-A 002
2 P-A 005
2 P-A 007

# 1cf9e097
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A2 147
1 A2 150
2 A3 144
2 A3 155
2 A3a 026
2 A3a 027
1 P-A 001
2 P-A 005
2 P-A 007

# 1eed352a
Energy: Psychic
1 A1 121
2 A1 122
1 A1 123
1 A1 225
1 A1a 068
1 A2 155
2 A2a 031
2 A3 144
1 A3 155
2 A3a 026
2 A3a 027
2 P-A 005
2 P-A 007

# 20b8a6c8
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
1 A1 129
1 A1 130
1 A1 132
1 A1 225
1 A2 150
2 A3 144
2 B1 225
1 B2 145
1 B2 155
2 P-A 005
2 P-A 007

# 2255c7cf
Energy: Psychic
2 A1 120
1 A1 121
1 A1 122
1 A1 123
