# 03e06ead
Energy: Fire
2 A2 027
2 A2 029
2 A2 150
2 A3 144
1 A3 155
2 A3b 034
1 A4a 010
2 B1 184
2 B1 217
2 P-A 005
2 P-A 007

# 2a6873c9
Energy: Fire
1 A1 045
2 A2 027
2 A2 029
1 A2 148
2 A3 144
1 A3 151
1 A3 155
2 A3b 034
2 A4 032
2 A4 134
2 P-A 005
2 P-A 007

# 600e8bb5
Energy: Fire
2 A2 027
2 A2 029
2 A3 144
2 A3 155
2 A3b 010
2 A3b 034
2 B1 184
2 B1 217
2 P-A 005
2 P-A 007

# b35bb0d7
Energy: Fire
1 A1 225
2 A2 027
2 A2 029
1 A2 150
1 A2b 071
2 A3 144
1 A3b 010
2 A3b 034
2 B1 184
2 B1 217
2 P-A 005
2 P-A 007
