# 3a84d6be
Energy: Darkness
1 A2 150
1 A2b 070
2 A3 144
2 A3 146
2 B1 155
1 B1 156
2 B1 157
2 B1 161
2 B1 162
1 B1 225
2 P-A 005
2 P-A 007

# 800ae4e7
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 148
1 A2 150
1 A3 144
1 A3 146
1 A3a 042
1 B1 150
1 B1 155
1 B1 156
1 B1 157
1 B1 161
1 B1 162
1 B1 225
1 B2 145
1 P-A 001
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# dbbefd57
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3 144
1 A3 146
1 A3a 042
1 A3a 044
1 A3a 045
1 B1 155
1 B1 156
1 B1 157
1 B1 161
1 B1 162
1 B1 223
1 B1 225
1 B2 145
1 B2a 091
1 P-A 005
1 P-A 007

# e08eedc7
Energy: Darkness
1 A1 225
1 A2 148
1 A2 150
1 A3 144
1 A3 146
1 A3 155
1 A3a 042
1 B1 150
1 B1 155
1 B1 157
1 B1 161
1 B1 162
1 B1 225
1 B2 145
1 B2a 093
1 B3 115
1 B3 147
1 P-A 005
1 P-A 006
1 P-A 007

# e1799677
Energy: Darkness
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A3 144
1 A3 146
1 A3a 042
1 A4 120
1 B1 155
1 B1 156
1 B1 157
1 B1 161
1 B1 162
1 B1 223
1 B1 225
1 P-A 002
1 P-A 005
1 P-A 006
1 P-A 007

# e94024f0
Energy: Darkness
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
1 A3 144
1 A3 146
1 A3a 042
1 A3a 044
1 A3a 045
1 B1 155
1 B1 156
1 B1 157
1 B1 161
1 B1 162
1 B1 223
1 B2 145
1 B2a 091
1 B2b 065
1 P-A 005
1 P-A 007
