# 06d9aef4
Energy: Darkness
2 A1 098
2 A2 051
2 A2 053
2 A2 147
1 A2 150
1 A2 155
2 B1 109
1 B1 151
2 B1 225
1 P-A 001
2 P-A 005
2 P-A 007

# 070b766f
Energy: Darkness
2 A1 098
2 A2 051
2 A2 053
1 A2 110
1 A2 148
1 A2 150
1 A2b 070
2 B1 109
1 B1 151
1 B1 225
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 1179402d
Energy: Darkness
2 A1 098
2 A2 051
2 A2 053
2 A2 147
1 A2 150
1 A2b 070
1 A3 066
1 A4 151
1 B1 151
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 130878f7
Energy: Darkness
2 A1 098
1 A1 225
1 A2 053
1 A2 110
1 A2 150
1 A2 155
2 B1 109
1 B1 151
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# 14c766fb
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
1 A4 101
1 B1 109
1 B1 151
1 B1 225
2 B1 226
2 B1a 024
1 B1a 068
1 P-A 005
1 P-A 006
2 P-A 007

# 17698925
Energy: Darkness
2 A1 098
1 A1 225
1 A2 053
1 A2 110
1 A2 148
1 A2 150
1 A3 151
1 A4 077
1 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 P-A 005
2 P-A 007

# 1aba9f8b
Energy: Darkness
2 A1 098
1 A1 223
1 A2 053
1 A2 110
1 A2 147
1 A2 150
2 A4 101
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 B3 147
1 P-A 005
2 P-A 007

# 1f70f29c
Energy: Darkness
2 A1 098
1 A1 225
2 A2 051
1 A2 053
1 A2 110
1 A2 150
2 B1 109
1 B1 151
1 B1 225
1 B1 226
1 B1a 026
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 2a520cf7
Energy: Darkness
2 A1 098
1 A2 053
1 A2 110
1 A2 150
2 A4 101
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
2 B2 145
2 P-A 005
2 P-A 007

# 31218f72
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
2 B1 109
1 B1 151
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 P-A 005
2 P-A 007

# 337d59c3
Energy: Darkness
2 A1 098
1 A1 225
1 A2 053
1 A2 110
2 A2 148
1 A2 150
2 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 P-A 006
2 P-A 007

# 583d3011
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
1 A3a 043
1 A4 101
1 A4 151
1 B1 151
1 B1 225
2 B1a 024
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 8605d3d3
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
1 A3 151
1 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# 8a07fb47
Energy: Darkness
2 A1 098
1 A1 225
1 A2 053
1 A2 110
1 A2 150
1 A2b 070
2 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007

# 9da32a27
Energy: Darkness
2 A1 098
1 A1 225
1 A2 053
1 A2 110
1 A2 150
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
2 B1a 065
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# a4f93728
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
2 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# d1d317bf
Energy: Darkness, Water
2 A1 098
1 A1 225
1 A2 053
1 A2 110
1 A2 150
1 A3 151
1 B1 109
1 B1 151
1 B1 225
2 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 P-A 005
1 P-A 006
2 P-A 007

# d2fbcdd8
Energy: Darkness
2 A1 098
1 A1 225
2 A2 053
1 A2 110
1 A2 150
1 A4 101
1 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# e2b66c3d
Energy: Darkness
2 A1 098
1 A2 053
1 A2 110
1 A2 150
1 A2 154
1 A2 155
2 B1 109
1 B1 151
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 P-A 002
1 P-A 005
2 P-A 007

# fdfa107e
Energy: Darkness
2 A1 098
1 A2 053
1 A2 110
1 A2 150
1 A2 154
1 A2b 069
1 A4 101
1 B1 109
1 B1 151
2 B1 225
2 B1a 024
1 B1a 026
1 B1a 068
2 P-A 005
2 P-A 007
