# 0812c9eb
Energy: Lightning
2 A1 098
1 A2 148
1 A2 150
2 A2b 071
1 A3 066
2 A4a 025
2 B1a 024
1 B1a 026
1 B1a 068
1 B2 145
1 B2b 066
1 B3 054
2 P-A 005
2 P-A 007

# 093a2a75
Energy: Lightning
1 A1 225
1 A2 150
2 A2b 070
2 A3 144
1 A4a 025
1 B1 225
2 B1a 024
1 B1a 026
2 B2a 086
1 B3 054
1 B3a 019
1 B3a 070
1 B3a 073
2 P-A 005
1 P-A 007

# 58d1d756
Energy: Lightning
2 A1 098
1 A2 147
1 A2 150
1 A4 151
2 A4a 025
2 B1 225
2 B1a 024
1 B1a 026
1 B2 154
1 B3 054
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# 6a9d2672
Energy: Lightning
2 A1 098
2 A2 150
1 A2b 070
1 A4 151
2 A4a 025
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
2 B3 054
1 P-A 002
1 P-A 005
2 P-A 007

# 8056060a
Energy: Lightning
2 A1 098
1 A1 225
1 A2 150
1 A2 155
2 A4 151
2 A4a 025
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 B3 054
1 B3a 019
1 B3a 073
1 P-A 005
2 P-A 007

# adaec4a9
Energy: Lightning
2 A1 098
2 A2 147
1 A2 150
1 A2 155
2 A4a 025
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 B3 054
1 B3a 019
1 B3a 073
2 P-A 005
2 P-A 007

# e0f7e842
Energy: Lightning
2 A1 098
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
1 A4 151
2 A4a 025
2 B1a 024
1 B1a 026
1 B1a 068
1 B3 054
1 B3 147
1 P-A 002
2 P-A 005
2 P-A 007
