# 0648a4dd
Energy: Water
2 A1 098
1 A1 225
1 A2 022
2 A2 051
2 A2 053
2 A2 143
1 A2 146
2 A2 147
2 A2 154
1 A2a 072
2 P-A 005
2 P-A 007

# 0de0429f
Energy: Fighting, Lightning
2 A1 098
1 A1 225
1 A1a 047
2 A2 051
2 A2 053
2 A2 143
1 A2 146
2 A2 147
2 A2 154
1 A2 155
2 P-A 005
2 P-A 007

# 18ec04b0
Energy: Lightning
2 A1 097
2 A1 098
2 A1 225
1 A2 022
2 A2 053
2 A2 143
2 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# 9b243b01
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A1a 068
2 A2 053
2 A2 143
1 A2 146
2 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# 9ea7b9b6
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 143
2 A2 146
2 A2 147
2 A2 148
2 A2 154
2 P-A 005
2 P-A 007

# a25f8316
Energy: Lightning
2 A1 098
1 A1 225
2 A2 051
2 A2 053
2 A2 143
1 A2 146
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# c1229950
Energy: Lightning
2 A1 097
2 A1 098
1 A1 225
1 A2 022
2 A2 053
2 A2 143
1 A2 146
2 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# c633d527
Energy: Water
1 A1 083
2 A1 098
1 A1a 068
2 A2 050
2 A2 051
1 A2 053
2 A2 143
1 A2 146
1 A2 147
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007

# d609bd99
Energy: Lightning, Metal
2 A1 097
2 A1 098
1 A1 225
2 A2 053
2 A2 143
2 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 P-A 005
2 P-A 007
