# 1d838a44
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
1 A1a 065
1 A2 066
2 A2 067
1 A2 146
1 A2 147
1 A2 148
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007
2 P-A 020
1 P-A 038

# 2128e504
Energy: Psychic
1 A1 121
2 A1 123
2 A1 225
2 A2 066
2 A2 067
1 A2 146
1 A2 147
1 A2 150
2 A2a 031
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020

# 22d39e72
Energy: Psychic
2 A1 120
1 A1 122
2 A1 123
1 A1 225
2 A1a 065
2 A2 066
2 A2 067
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 020

# 2e7f73af
Energy: Psychic
1 A1 120
1 A1 121
1 A1 123
1 A1 225
2 A1a 033
1 A1a 065
1 A2 066
1 A2 067
1 A2 070
1 A2 071
1 A2 072
2 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# 3357dbcf
Energy: Psychic
1 A1 121
2 A1 123
1 A1 225
2 A2 066
2 A2 067
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A2a 031
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 020

# 33a9ae4b
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 223
1 A1 225
1 A2 066
1 A2 067
1 A2 078
1 A2 147
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 3e0919d6
Energy: Psychic
2 A1 120
1 A1 121
2 A1 123
1 A1 225
1 A1a 068
1 A2 066
1 A2 067
1 A2 079
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 A2a 032
1 P-A 002
2 P-A 005
2 P-A 007

# 483ee652
Energy: Psychic
2 A1 120
2 A1 123
1 A1 225
2 A1a 065
2 A2 066
2 A2 067
2 A2 146
1 A2 150
2 A2a 032
2 P-A 005
2 P-A 007

# 600bb589
Energy: Psychic
2 A1 120
2 A1 121
2 A1 123
1 A1 225
1 A2 066
1 A2 067
1 A2 078
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 620c48d7
Energy: Psychic
2 A1 120
2 A1 123
1 A1a 032
2 A2 067
2 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 020
2 P-A 038

# 63303605
Energy: Psychic
1 A1 120
1 A1 121
1 A1 123
1 A1 129
1 A1 130
1 A1 131
1 A1 132
1 A1a 032
2 A1a 065
1 A1a 068
