# 0436db66
Energy: Psychic
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
2 B2 070
2 B2 073
1 B2 145
2 B2 155
2 P-A 005
2 P-A 007

# 20d4a1e8
Energy: Psychic
1 A1 225
2 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B2 070
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 26a97a61
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
1 B1 225
1 B1a 037
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 2cfd7926
Energy: Psychic
1 A1 225
1 A2 155
1 A2b 035
1 A2b 071
2 A3 085
2 A3 087
2 A3 144
2 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 40589f82
Energy: Psychic
1 A1 225
1 A1a 065
2 A3 085
2 A3 087
2 A3 144
2 B1 225
1 B1a 037
1 B2 070
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 43672380
Energy: Psychic
2 A2 148
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 5355adb9
Energy: Psychic
1 A2 148
1 A2 150
1 A2 155
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
1 B1 225
1 B1a 037
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 6a8e7f4c
Energy: Psychic
1 A1 225
1 A2 078
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 6f4ada12
Energy: Psychic
1 A2 078
1 A2 150
1 A2b 071
2 A3 085
2 A3 087
2 A3 144
1 B1 225
2 B2 073
2 B2 145
2 B2 155
2 P-A 005
2 P-A 007

# 75e06462
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
1 B1a 037
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# 8123c6c1
Energy: Psychic
2 A3 085
2 A3 087
2 A3 144
1 B1 223
2 B1 225
1 B1a 037
2 B2 073
2 B2 145
2 B2 155
2 P-A 005
2 P-A 007

# 842ec0c5
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
1 B1 225
2 B2 070
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# a4406ac7
Energy: Psychic
1 A1 127
1 A1 225
1 A1a 032
1 A2 147
1 A2b 071
2 A3 085
1 A3 086
2 A3 087
1 A3 144
1 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# b496a40c
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
1 B1 101
2 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# bb9ad34a
Energy: Psychic
1 A1 225
1 A2 147
1 A2b 035
1 A2b 071
2 A3 085
2 A3 087
2 A3 144
2 B1 225
2 B2 073
2 B2 155
2 P-A 005
2 P-A 007

# ed814267
Energy: Psychic
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
1 B1a 037
2 B2 073
1 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# ef2a7244
Energy: Psychic
1 A1 225
1 A2 150
1 A2b 035
2 A3 085
2 A3 087
2 A3 144
2 B1 225
1 B1a 037
2 B2 073
1 B2 149
1 B2 155
2 P-A 005
2 P-A 007
