# 25c441c9
Energy: Grass
2 A1 021
2 A1 022
1 A1 023
2 A1 087
2 A1 088
2 A1 089
2 A1 198
1 A1 223
1 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 593058c2
Energy: Grass
2 A1 021
2 A1 022
1 A1 023
2 A1 087
2 A1 088
2 A1 089
2 A1 198
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 6f1d9b9c
Energy: Grass, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 198
1 A1 223
1 A1 225
2 A1a 001
1 A1a 002
2 A1a 047
1 P-A 002
2 P-A 005
2 P-A 007

# 7210c199
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 087
2 A1 088
2 A1 089
2 A1 219
1 A1 223
1 A1 225
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# 861b398f
Energy: Fire, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 223
1 A1 225
2 A1a 001
1 A1a 002
1 A1a 032
1 A1a 056
1 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# a65b69f5
Energy: Fire, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 223
1 A1 225
1 A1a 001
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# a706fabb
Energy: Grass
2 A1 021
1 A1 022
1 A1 023
2 A1 087
2 A1 088
2 A1 089
2 A1 219
1 A1 225
1 A1a 003
1 A1a 068
2 P-A 005
1 P-A 006
2 P-A 007

# c8425a7e
Energy: Fire, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 225
2 A1a 001
1 A1a 002
1 A1a 056
1 A1a 060
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# d0165abc
Energy: Grass, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
2 A1 219
1 A1 225
2 A1a 001
1 A1a 002
1 A1a 032
2 A1a 068
2 P-A 005
2 P-A 007

# e53cbdd1
Energy: Fire, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 223
1 A1a 001
1 A1a 032
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# eff731aa
Energy: Fire, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 223
1 A1 225
1 A1a 001
1 A1a 032
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# f38740c2
Energy: Water
1 A1 021
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 198
1 A1 219
2 A1 223
1 A1 225
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fc78a8f9
Energy: Grass, Water
1 A1 023
2 A1 087
2 A1 088
2 A1 089
1 A1 219
1 A1 223
2 A1a 001
2 A1a 002
1 A1a 032
2 P-A 002
2 P-A 005
2 P-A 007
