# 4ffbaeb1
Energy: Fighting
2 A1 142
1 A1 225
1 A1a 046
2 A1a 063
2 A2 088
2 A2 089
2 A2 144
1 A2 147
2 A2b 069
2 A2b 071
2 P-A 007
1 P-A 017

# 5e1a133a
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 046
2 A1a 063
2 A2 088
2 A2 089
1 A2 141
2 A2 144
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 007

# 9a91a14c
Energy: Fighting
1 A1 223
1 A1 225
1 A1a 046
1 A1a 063
2 A2 088
2 A2 089
1 A2 091
1 A2 092
2 A2 144
2 A2 146
2 A2 147
2 A2a 036
2 P-A 007

# b16d250b
Energy: Fighting
2 A1 142
1 A1 225
1 A1a 046
2 A1a 063
2 A2 088
2 A2 089
2 A2 144
1 A2 147
1 A2 150
2 A2b 069
1 A2b 071
2 P-A 007
1 P-A 017
