# 07f48638
Energy: Lightning
2 A1 098
2 A2 051
2 A2 053
2 A2 058
2 A2 059
2 A2 060
2 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 0c189578
Energy: Lightning
2 A1 097
2 A1 098
1 A1a 027
2 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 153
2 P-A 005
2 P-A 007

# 13e2591c
Energy: Lightning
2 A1 097
2 A1 098
1 A2 053
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 1b25124f
Energy: Lightning
1 A1 097
1 A1 098
1 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 148
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# 63dba7d7
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 153
1 A2 154
2 P-A 005
2 P-A 007

# 680adacc
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 147
1 A2 148
2 A2 153
2 P-A 005
2 P-A 007

# 6fdd61d6
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 87013c87
Energy: Lightning
1 A1 097
1 A1 098
2 A1 101
1 A2 053
2 A2 058
2 A2 060
2 A2 153
2 A3 144
1 A3 146
2 A3 155
2 P-A 005
2 P-A 007

# 8a0e04ac
Energy: Lightning
2 A1 098
2 A2 051
2 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 147
2 A2 153
1 A2 154
2 P-A 005
2 P-A 007

# 90476b39
Energy: Lightning
2 A1 098
2 A2 051
1 A2 053
2 A2 058
2 A2 059
1 A2 060
1 A2 061
1 A2 146
2 A2 147
1 A2 150
1 A2 153
2 P-A 005
2 P-A 007

# 9ebfe47c
Energy: Lightning
2 A1 097
2 A1 098
2 A2 053
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 153
2 P-A 005
2 P-A 007

# aa817f03
Energy: Lightning
2 A1 097
2 A1 098
1 A1a 056
1 A2 053
2 A2 058
2 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 153
2 P-A 005
2 P-A 007
