# 6cda0014
Energy: Fighting
1 A1 154
1 A1a 047
2 A1a 056
1 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# 7672dfb8
Energy: Fighting
1 A1 203
2 A1a 056
2 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 087
2 A2 146
1 A2 148
1 A2 155
2 P-A 005
2 P-A 007

# a15effc5
Energy: Fighting
1 A1 154
1 A1 225
1 A1a 047
2 A1a 056
1 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# b3ee2e33
Energy: Fighting
2 A1a 056
1 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 146
2 A2 148
1 A2 150
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# ba9b0415
Energy: Fighting
1 A1 154
1 A1 223
2 A1a 056
1 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 146
2 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# d56a13ae
Energy: Fighting
1 A1 154
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 A2 080
2 A2 081
2 A2 082
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# f1f51646
Energy: Fighting
1 A1 225
2 A1a 056
2 A1a 068
2 A2 080
2 A2 081
2 A2 082
2 A2 146
1 A2 148
1 A2 150
1 A2a 036
2 P-A 005
2 P-A 007
