# 00e424f9
Energy: Darkness
1 A1 225
1 A2 110
1 A2a 048
2 A3 144
1 A3 155
2 A3b 034
1 A4 107
2 A4 109
1 A4 112
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 00e51222
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
1 A2 150
2 A3 144
1 A3 155
1 A3a 042
2 A3b 034
2 A4 107
2 A4 109
2 A4 134
2 P-A 005
2 P-A 007

# 0113b967
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A3 144
1 A3a 042
2 A3b 034
2 A4 107
2 A4 109
2 A4 134
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 03c6e639
Energy: Darkness
1 A2 150
1 A2b 071
2 A3 144
2 A3 155
2 A3b 034
1 A3b 043
2 A4 107
2 A4 109
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 07675e84
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 147
2 A3 144
1 A3 155
2 A3b 034
1 A3b 056
2 A4 107
2 A4 109
1 A4 112
2 A4 134
2 P-A 005
2 P-A 007

# 081f4d71
Energy: Darkness
1 A1 225
1 A2 147
1 A2 148
1 A2b 070
2 A3 144
2 A3 155
1 A3b 034
2 A4 107
2 A4 109
1 A4 134
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0982fd89
Energy: Darkness
1 A2 110
1 A2 147
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
1 A3 155
2 A3b 034
2 A4 107
2 A4 109
2 A4 134
2 P-A 005
2 P-A 007

# 0d1062c4
Energy: Darkness
1 A2 110
2 A3 144
2 A3b 034
2 A4 107
2 A4 109
1 A4 112
2 A4 134
2 A4 158
2 P-A 005
2 P-A 006
2 P-A 007

# 0da59ecf
Energy: Darkness
1 A2 110
1 A2 150
1 A2a 048
2 A3 144
1 A3 155
1 A3a 042
1 A3b 034
1 A4 107
2 A4 109
1 A4 134
2 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

