# 13e45104
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A1 223
1 A1 225
2 A1a 061
2 A2 020
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 154c0720
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A1a 061
2 A1a 068
2 A2 020
2 A2 146
2 P-A 001
2 P-A 005
2 P-A 007

# 178facdf
Energy: Grass
2 A1 021
2 A1 023
2 A1 206
2 A1 219
1 A1 225
2 A1a 063
1 A1a 068
2 A2 020
1 A2 146
1 A2 150
1 P-A 002
1 P-A 005
2 P-A 007

# 1abe02fb
Energy: Grass
2 A1 021
2 A1 023
1 A1 124
1 A1 125
2 A1 219
2 A1a 061
1 A1a 068
2 A2 020
2 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# 1d56ade0
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
2 A1a 061
1 A1a 068
2 A2 020
1 A2 144
1 A2 145
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 1e3082f0
Energy: Grass
2 A1 023
2 A1 219
2 A1a 001
2 A1a 061
2 A1a 063
2 A1a 068
2 A2 020
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# 3e49506e
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A1a 003
2 A1a 061
2 A2 020
1 A2 146
1 A2 147
2 P-A 002
2 P-A 005
2 P-A 007

# 6c333917
Energy: Grass
2 A1 021
2 A1 023
2 A1 206
2 A1 219
1 A1 223
1 A1 225
2 A1a 063
2 A2 020
1 A2 146
1 A2 150
1 P-A 002
1 P-A 005
2 P-A 007

# 70ade0ff
Energy: Grass
2 A1 023
1 A1 026
2 A1 219
1 A1 223
2 A1a 001
2 A1a 061
2 A1a 068
2 A2 020
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 754ede58
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A1a 003
1 A1a 068
2 A2 020
2 A2 126
2 A2 146
1 A2 148
1 A2 150
1 P-A 005
2 P-A 007

# 9e8ba429
Energy: Grass
2 A1 023
1 A1 219
2 A1a 001
2 A1a 061
2 A1a 063
2 A1a 068
2 A2 020
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007

# c464f5e3
Energy: Grass
2 A1 021
2 A1 023
2 A1 025
1 A1 206
1 A1 219
2 A1 223
1 A1 225
1 A1a 068
2 A2 020
1 A2 126
1 P-A 002
2 P-A 005
2 P-A 007

# c6802fce
Energy: Grass
2 A1 021
2 A1 023
1 A1 206
2 A1 219
1 A1 225
1 A1a 063
2 A1a 068
2 A2 020
1 A2 126
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# d0ee5be1
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A1a 061
2 A1a 063
2 A1a 068
2 A2 020
1 A2 146
1 A2 150
2 P-A 005
2 P-A 007

# e01ef97c
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
2 A1a 061
2 A1a 063
1 A1a 068
2 A2 020
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# fc062d83
Energy: Grass
2 A1 021
2 A1 023
2 A1 219
1 A1a 061
2 A1a 068
2 A2 020
1 A2 022
1 A2 126
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# fdf643ff
Energy: Grass
2 A1 021
2 A1 023
2 A1 206
2 A1 219
1 A1 223
1 A1 225
2 A1a 063
2 A2 020
1 A2 150
2 P-A 002
1 P-A 005
2 P-A 007
