# 008885cd
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
1 A1 217
1 A1 218
1 A1 219
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 099baa61
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
1 A1 219
1 A1a 068
1 A2 022
1 A2 146
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# 0a2f26e8
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
1 A1 219
1 A1 225
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 0c8f8638
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
2 A1a 068
1 A2 022
1 P-A 001
2 P-A 005
2 P-A 007

# 1989d9e5
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
2 A1 023
1 A1 223
1 A1 225
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 1bc327a5
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
1 A1 219
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 1d4ac4da
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 026
1 A1 198
1 A1 219
2 A1 225
2 P-A 005
2 P-A 007

# 1ee2bda8
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
2 A1a 060
2 A1a 068
2 P-A 005
2 P-A 007

# 256d0864
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A1a 068
1 A2 150
1 A2b 071
2 P-A 005
2 P-A 007

# 26a82b4a
Energy: Grass
1 A1 018
1 A1 019
1 A1 020
2 A1 021
1 A1 022
2 A1 023
2 A1 219
2 A1 223
2 A1 225
2 P-A 001
2 P-A 002
2 P-A 007

# 2a3747c4
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 223
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2de8f9bb
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A2 147
2 P-A 001
2 P-A 005
2 P-A 007

# 3ff8134d
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
2 A2 146
1 A2 147
1 A2 148
1 P-A 001
1 P-A 005
2 P-A 007

# 43e12930
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
1 A1 022
2 A1 023
1 A1 203
2 A1 219
2 P-A 002
2 P-A 005
2 P-A 007

# 460386f6
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 225
1 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# 51bc6baa
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 223
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 59456d88
Energy: Grass
1 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 022
2 A1 023
2 A1 219
1 A1 223
2 P-A 001
2 P-A 005
2 P-A 007

# 5d57f09e
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
2 A1 219
1 A1 223
2 A1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 69d2c0f5
Energy: Grass
2 A1 018
2 A1 019
2 A1 020
2 A1 021
2 A1 023
1 A1 198
2 A1 219
1 A1 223
2 P-A 002
2 P-A 005
