# 19c6a9e2
Energy: Fighting
2 A1a 056
2 A1a 068
2 A2 087
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 21fd39d0
Energy: Fighting
1 A1 223
2 A2 087
2 A2 088
2 A2 089
2 A2 144
2 A2 146
2 A2 147
2 A2 148
2 P-A 001
1 P-A 005
2 P-A 007

# 5c53183e
Energy: Fighting
1 A1 198
1 A1a 047
2 A2 087
2 A2 088
2 A2 089
2 A2 092
2 A2 144
1 A2 146
2 A2 147
1 A2 150
1 P-A 002
1 P-A 005
2 P-A 007

# 8f6da0f9
Energy: Fighting
1 A1a 047
2 A1a 068
2 A2 087
2 A2 088
2 A2 089
1 A2 091
1 A2 092
2 A2 144
2 A2 146
1 A2 147
1 A2 150
1 P-A 005
2 P-A 007

# 9acd8964
Energy: Fighting
1 A1 223
1 A1a 068
2 A2 087
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
2 A2 148
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 007

# b2be5673
Energy: Fighting
1 A1 225
1 A1a 056
1 A1a 068
2 A2 087
2 A2 088
1 A2 089
2 A2 144
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# e0a1920b
Energy: Fighting
1 A1 154
1 A1 155
1 A1a 068
2 A2 087
2 A2 088
1 A2 089
2 A2 144
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 P-A 002
2 P-A 005
1 P-A 007

# f47bc095
Energy: Fighting
1 A1 223
1 A1a 068
2 A2 087
2 A2 088
2 A2 089
2 A2 144
2 A2 146
2 A2 148
1 A2 150
2 P-A 001
1 P-A 005
2 P-A 007

# fe0da913
Energy: Fighting
1 A1a 047
2 A1a 068
2 A2 087
2 A2 088
2 A2 089
2 A2 144
1 A2 146
2 A2 147
2 A2 148
2 P-A 005
2 P-A 007
