# 00c4b6f9
Energy: Psychic
1 A2 150
1 A3 144
1 B1 225
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
1 B2 145
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 03e7d97b
Energy: Psychic
1 A2 150
2 A3 144
1 B1 223
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
1 B2 147
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 0c8e74b3
Energy: Psychic
1 A1 128
1 A2 150
2 A3 144
2 B1 225
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 0cddaa24
Energy: Psychic
1 A2 150
1 A2b 070
2 A3 144
1 B1 223
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 0ff49c45
Energy: Psychic
2 A2 150
2 A3 144
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 120cf454
Energy: Psychic
2 A2 068
1 A2 150
1 A3 144
1 B1 225
1 B1a 037
1 B2 064
2 B2 066
2 B2 070
2 B2 145
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 1968e239
Energy: Psychic
1 A1 225
1 A2 150
2 A3 144
1 A3 151
1 B1 106
1 B1a 037
2 B2 063
2 B2 066
2 B2 070
2 B2 149
1 B2 155
1 P-A 005
1 P-A 006
2 P-A 007

# 19fb11a2
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
2 A3 144
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 1b038e5e
Energy: Psychic
2 A2 068
1 A2 150
1 A3 144
1 B1 225
1 B1a 037
1 B2 064
2 B2 066
2 B2 070
1 B2 145
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 1b065055
Energy: Psychic
1 A1 225
2 A2 068
1 A2 150
1 A2b 070
2 A3 144
1 B2 064
2 B2 066
2 B2 070
1 B2 145
2 B2 149
1 B2 155
1 P-A 005
1 P-A 006
2 P-A 007

# 1d1fdec5
Energy: Psychic
1 A2 150
1 A3 080
2 A3 144
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 23391901
Energy: Psychic
1 A2 148
1 A2 150
2 A3 144
2 B2 063
1 B2 064
2 B2 066
2 B2 070
1 B2 145
1 B2 149
1 B2 154
1 B2 155
1 B2a 019
1 B2a 048
1 P-A 005
2 P-A 007

# 243b4728
Energy: Psychic
1 A1 223
1 A1 225
1 A2 068
1 A2 148
1 A2 150
1 A3 144
1 A3 155
1 B1 225
1 B2 064
1 B2 066
2 B2 070
2 B2 145
2 B2 149
1 P-A 005
1 P-A 006
2 P-A 007

# 251dd17f
Energy: Psychic
1 A2 069
1 A2 148
1 A2 150
2 A3 144
1 A3 155
1 B1 225
2 B2 063
2 B2 066
2 B2 070
2 B2 149
1 B2 155
2 P-A 005
2 P-A 007

# 28a83380
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
2 A3 144
1 B1 106
2 B2 063
1 B2 064
2 B2 066
2 B2 070
1 B2 145
2 B2 149
2 B2 155
2 P-A 007

# 2a5d84ff
Energy: Psychic
1 A2 150
2 A3 144
1 B1a 037
2 B2 063
1 B2 064
2 B2 066
2 B2 070
1 B2 145
2 B2 149
2 B2 155
2 P-A 005
2 P-A 007

# 2ee30494
Energy: Psychic
1 A2 147
1 A2 150
1 A3 080
2 A3 144
1 B1 225
1 B2 063
1 B2 066
2 B2 070
1 B2 145
2 B2 149
1 B2a 007
1 B2a 009
1 P-A 002
2 P-A 005
2 P-A 007

# 31abb11a
Energy: Psychic
1 A2 068
1 A2 150
1 A3 080
2 A3 144
1 B2 064
