# 08093506
Energy: Psychic
1 A1a 034
1 A1a 035
2 A2 063
2 A2 064
2 A2 065
1 A2 067
1 A2 147
1 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007
1 P-A 038

# 0f7ef32a
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
1 A2 078
1 A2 147
1 A2 148
1 A2 152
1 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1fd23b3e
Energy: Psychic
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 067
1 A2 147
2 A2 152
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 20805c04
Energy: Psychic
1 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007

# 220d7957
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
2 A2 146
2 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007

# 2b8a6aa6
Energy: Psychic
1 A1 225
1 A1a 068
2 A2 063
2 A2 064
2 A2 065
1 A2 067
1 A2 079
2 A2 146
1 A2 150
1 A2 152
1 P-A 001
2 P-A 005
2 P-A 007
1 P-A 038

# 365fb7ec
Energy: Psychic
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 067
2 A2 146
1 A2 147
1 A2 150
2 A2 152
2 P-A 005
2 P-A 007
2 P-A 038

# 3e5f5e34
Energy: Psychic
1 A1 223
1 A1a 032
2 A2 063
2 A2 064
1 A2 065
1 A2 066
1 A2 067
2 A2 146
1 A2 147
1 A2 150
1 A2 152
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 6358a51a
Energy: Psychic
2 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 067
2 A2 078
2 A2 146
2 A2 147
2 P-A 001
2 P-A 005
1 P-A 038

# 6d88da8d
Energy: Psychic
1 A1 223
1 A1a 032
2 A2 063
2 A2 064
1 A2 065
1 A2 067
1 A2 077
2 A2 146
1 A2 147
1 A2 150
1 A2 152
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007
1 P-A 038

# 78836f4b
Energy: Psychic
1 A1 225
1 A1a 033
1 A1a 065
2 A2 063
2 A2 064
2 A2 065
1 A2 067
2 A2 146
2 A2 152
2 P-A 005
2 P-A 007
2 P-A 038

# 9394ed61
Energy: Psychic
2 A2 063
1 A2 064
2 A2 065
1 A2 067
1 A2 150
2 A2 152
1 A3 084
2 A3 144
1 A3 155
2 P-A 005
2 P-A 006
2 P-A 007
1 P-A 038

# a1290750
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 067
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 038

# aeb718ad
Energy: Psychic
1 A1 124
1 A1 125
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
1 A2 146
1 A2 147
1 A2 148
2 A2 150
1 A2 152
2 P-A 005
2 P-A 007

# c7633b1d
Energy: Psychic
1 A1 225
1 A1a 032
2 A2 063
2 A2 064
2 A2 065
1 A2 067
1 A2 146
1 A2 147
1 A2 150
2 A2 152
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 038

# d2600fdf
Energy: Psychic
2 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
1 A2 078
2 A2 146
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# dfa56155
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
2 A2 066
1 A2 067
1 A2 079
2 A2 148
1 A2 152
1 A2 155
2 P-A 001
2 P-A 005
2 P-A 007

# e5e01d0d
Energy: Psychic
1 A1 225
2 A2 063
2 A2 064
2 A2 065
1 A2 066
1 A2 067
1 A2 078
1 A2 147
2 A2 150
2 A2 152
1 A2 154
2 P-A 005
2 P-A 007

# f0e5cb9e
Energy: Psychic
2 A2 063
2 A2 064
2 A2 065
1 A2 067
2 A2 146
1 A2 147
1 A2 148
2 A2 152
1 A2 155
1 P-A 002
2 P-A 005
2 P-A 007
1 P-A 038
