# 14e90f17
Energy: Lightning
2 A2 060
2 A2 153
1 A2b 069
1 A2b 070
1 A3 066
2 A3 144
2 A3a 013
1 A3a 021
1 A3a 065
1 A4 071
2 A4 151
2 P-A 005
2 P-A 007

# 748a07a8
Energy: Lightning
2 A1 225
1 A1a 027
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 147
2 A2 153
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# af268f35
Energy: Lightning
1 A1 223
2 A2 058
2 A2 060
2 A2 153
1 A2 155
1 A3 066
2 A3 144
1 A3a 014
1 A3a 021
1 A4 066
2 A4 151
2 P-A 005
2 P-A 007

# b9851875
Energy: Lightning
2 A2 058
1 A2 059
2 A2 060
1 A2 146
1 A2 147
2 A2 153
1 A2b 025
1 A2b 069
1 A2b 071
1 A2b 072
1 A3 066
2 A3 144
2 P-A 005
2 P-A 007

# c486d84c
Energy: Lightning
2 A1 225
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 147
2 A2 153
2 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# cc5d5512
Energy: Lightning
1 A1 225
1 A1a 027
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 147
1 A2 150
2 A2 153
1 A2 155
1 P-A 001
2 P-A 005
2 P-A 007

# cde29f5d
Energy: Lightning
2 A2 058
1 A2 059
2 A2 060
1 A2 146
2 A2 153
1 A2 155
2 A3 144
1 A3 151
2 A3 155
1 A4 066
1 A4 077
2 P-A 005
2 P-A 007
