# 02403908
Energy: Psychic
1 A2 147
2 A2 150
1 A2 155
1 A2b 071
2 A4 070
2 A4a 064
1 B1 101
2 B1 102
2 B1 109
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 102b5324
Energy: Psychic
2 A2 150
1 A2b 071
2 A4 070
1 B1 101
2 B1 102
2 B1 109
2 B1 196
2 B1 223
2 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 1e8fb60c
Energy: Psychic
1 A2 146
2 A2 150
1 A2 155
1 A3 077
2 A4 070
2 A4a 064
2 B1 102
2 B1 109
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 3be9cf26
Energy: Psychic
2 A2 148
2 A2 150
1 A2b 071
2 A4 070
2 B1 102
1 B1 106
2 B1 109
2 B1 196
2 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 47f73789
Energy: Psychic
1 A1 225
1 A2 148
2 A2 150
1 A2 155
2 A4 070
2 B1 102
1 B1 106
2 B1 196
1 B1 225
2 B1 226
2 B2 138
1 B2 153
2 P-A 007

# 7924bcda
Energy: Psychic
2 A2 150
1 A3a 064
2 A4 070
2 A4a 064
1 B1 101
2 B1 102
2 B1 109
1 B1 223
2 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 946d75cf
Energy: Psychic
1 A1 225
1 A2 148
2 A2 150
2 A4 070
2 B1 102
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B1a 069
2 P-A 005
1 P-A 006
2 P-A 007

# 9904684e
Energy: Psychic
1 A2 146
1 A2 147
2 A2 150
1 A2 155
2 A4 070
1 B1 101
2 B1 102
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 P-A 005
2 P-A 007

# b4d01e79
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A2b 069
2 A4 070
2 B1 102
1 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# fd649cc5
Energy: Psychic
2 A2 150
1 A2 155
1 A2b 071
1 A3 077
2 A4 070
2 B1 102
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007
