# 040a6fce
Energy: Fire
1 A1 036
1 A1 225
1 A1a 068
1 A2 146
1 A2 148
1 A2b 008
1 A2b 010
1 A2b 069
1 A2b 070
1 A2b 072
2 A3 030
2 A3 032
2 A3 033
1 A3 144
1 A3 155
1 P-A 005
1 P-A 007

# 054b0ce9
Energy: Fire
1 A1 225
1 A2 147
1 A2b 008
1 A2b 009
2 A2b 010
1 A2b 069
1 A3 030
1 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 151
2 A3 155
1 P-A 005
2 P-A 007

# 071cedd3
Energy: Fire
1 A1 225
1 A2 146
1 A2 147
1 A2b 008
1 A2b 010
1 A2b 069
1 A2b 070
1 A3 030
1 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 08e46500
Energy: Fire
1 A1 223
1 A1 225
1 A2 155
2 A2b 008
1 A2b 009
1 A2b 010
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 151
2 A3 155
1 P-A 005
2 P-A 007

# 0c02ba48
Energy: Fire
1 A2 147
1 A2 150
2 A2b 008
2 A2b 010
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# 0e03d2fb
Energy: Fire
1 A1 225
1 A2 146
1 A2b 008
2 A2b 010
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 10cf473f
Energy: Fire
1 A2 147
1 A2b 008
1 A2b 009
1 A2b 010
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 030
2 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 1620cf1e
Energy: Fire
1 A2 146
1 A2 147
1 A2b 008
1 A2b 010
1 A2b 069
1 A2b 071
1 A3 030
1 A3 031
1 A3 032
2 A3 033
2 A3 144
2 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 21dbd677
Energy: Fire
1 A1a 068
1 A2 146
1 A2 147
1 A2 150
1 A2b 008
1 A2b 009
1 A2b 010
1 A2b 071
2 A3 031
1 A3 032
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 2351b026
Energy: Fire
2 A2 148
1 A2 150
