# 20b0937c
Energy: Grass
1 A1 219
1 A1 225
1 A1a 068
1 A2 146
2 A2 147
1 A2 148
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 068
1 A2b 069
1 A2b 071
1 A2b 111
2 P-A 007

# 6682c85c
Energy: Grass
1 A1 219
1 A1 225
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 068
1 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007

# 7164e680
Energy: Grass
1 A1 219
1 A1 225
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 068
1 A2b 069
1 A2b 071
2 A2b 111
2 P-A 007

# 949d9dde
Energy: Grass
2 A1 219
1 A1 225
2 A2 147
1 A2 150
2 A2b 005
2 A2b 006
2 A2b 007
2 A2b 068
2 A2b 071
2 P-A 005
2 P-A 007
