# 07af1ce5
Energy: Darkness
1 A1 225
2 A2 006
2 A2 007
2 A2 098
2 A2 099
2 A2 110
1 A2 146
1 A2 147
1 A2 148
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 22809dfe
Energy: Darkness
2 A1 219
1 A1 225
2 A2 006
2 A2 007
2 A2 098
2 A2 099
2 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 6cc5c5c1
Energy: Darkness
1 A1 225
1 A2 006
1 A2 007
1 A2 022
1 A2 098
1 A2 099
1 A2 102
1 A2 103
1 A2 104
1 A2 110
2 A2 147
1 A2 148
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# aa036290
Energy: Darkness
1 A1 198
1 A1 223
2 A2 006
2 A2 007
2 A2 098
2 A2 099
2 A2 146
1 A2 147
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# d41890ea
Energy: Darkness
2 A1 176
2 A1 177
1 A1 222
1 A1 225
1 A1a 068
1 A2 006
1 A2 007
1 A2 098
1 A2 099
1 A2 110
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# dd47dc1b
Energy: Darkness
1 A1a 061
1 A2 006
1 A2 007
1 A2 098
1 A2 099
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2a 010
1 A2a 073
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# edd9cfea
Energy: Darkness
2 A1 223
2 A1 225
2 A2 006
2 A2 007
2 A2 098
2 A2 099
2 A2 146
2 P-A 001
2 P-A 005
2 P-A 007
