# 37055c21
Energy: Fire
2 A2 025
2 A2 026
1 A2 146
2 A2 148
1 A2b 069
1 A2b 070
1 A3 030
1 A3 031
2 A3 033
2 A3 144
1 A3 155
1 P-A 005
1 P-A 006
2 P-A 007

# 5da64881
Energy: Fire
1 A1 223
1 A1 225
1 A1a 068
2 A2 025
2 A2 026
2 A3 030
1 A3 032
2 A3 033
2 A3 144
2 A3 146
2 P-A 005
2 P-A 007

# 659032e5
Energy: Fire
2 A2 025
2 A2 026
1 A2 146
2 A2 148
1 A2b 070
2 A3 030
2 A3 033
2 A3 144
1 A3 155
2 P-A 005
1 P-A 006
2 P-A 007

# 913a5d32
Energy: Fire
2 A2 025
2 A2 026
1 A2 146
2 A2 148
1 A2b 069
1 A2b 070
2 A3 030
2 A3 033
2 A3 144
1 A3 155
1 P-A 005
1 P-A 006
2 P-A 007

# b94b7c14
Energy: Fire
2 A2 025
2 A2 026
1 A2 146
1 A2 148
1 A2 150
1 A2 155
1 A2b 069
1 A2b 070
2 A3 030
2 A3 033
2 A3 144
1 A3 155
1 P-A 005
2 P-A 007

# c871d073
Energy: Fire
2 A2 025
2 A2 026
1 A2 147
2 A3 030
2 A3 033
1 A3 080
2 A3 144
1 A3 151
2 A3 155
1 A3a 064
2 P-A 005
2 P-A 007

# f68e792d
Energy: Fire
2 A2 025
2 A2 026
1 A2 146
1 A2 148
1 A2b 069
1 A2b 070
2 A3 030
1 A3 032
2 A3 033
2 A3 144
1 A3 155
1 P-A 005
1 P-A 006
2 P-A 007
