# 03803fc3
Energy: Lightning
2 A1 102
1 A1 225
2 A1a 028
2 A1a 029
2 A1a 061
2 A2 147
1 A2 150
1 A2b 069
1 A2b 071
1 A3a 064
2 P-A 005
1 P-A 006
2 P-A 007

# 25371890
Energy: Lightning
2 A1 102
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
1 A1a 032
2 A1a 061
1 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 2ce498f6
Energy: Lightning
2 A1 102
2 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 A1a 030
2 A1a 061
1 A2 147
1 A2 150
1 A2b 111
2 P-A 002
2 P-A 007

# 3b98c714
Energy: Lightning
2 A1 102
1 A1 105
1 A1 106
2 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 A1a 061
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 4cf849b7
Energy: Lightning
2 A1 102
1 A1 223
2 A1 225
2 A1a 028
2 A1a 029
2 A1a 030
2 A1a 061
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 5fc93372
Energy: Lightning
2 A1 102
2 A1 223
2 A1 225
2 A1a 028
2 A1a 029
2 A1a 030
2 A1a 061
2 P-A 002
2 P-A 005
2 P-A 007

# 6a3233b6
Energy: Lightning
2 A1 102
2 A1 225
2 A1a 028
2 A1a 029
2 A1a 061
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007

# e04a9c68
Energy: Lightning
2 A1 102
2 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 A1a 030
2 A1a 061
1 A2 150
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# f890cd07
Energy: Lightning
2 A1 102
1 A1 223
1 A1 225
2 A1a 028
2 A1a 029
2 A1a 030
2 A1a 061
2 P-A 002
2 P-A 005
2 P-A 006
2 P-A 007
