# 298af79c
Energy: Fighting
2 A1 143
1 A1 144
2 A1 146
1 A1 147
2 A1 224
1 A1a 044
2 A1a 045
1 A2b 069
1 A2b 072
2 A3 144
1 A3a 064
2 P-A 005
2 P-A 007

# 70eb1ef8
Energy: Fighting
2 A1 143
1 A1 144
1 A1 146
2 A1 147
2 A1 224
1 A1 225
1 A1a 044
2 A1a 045
1 A2b 039
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# 74a0b3dd
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
1 A1 147
1 A1 149
2 A1 224
1 A1 225
1 A1a 043
2 A1a 044
1 A1a 045
1 P-A 001
1 P-A 005
1 P-A 006
2 P-A 007

# 798c5a52
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1 147
2 A1 224
2 A1a 044
2 A1a 045
1 A2 146
1 A2 154
2 P-A 005
2 P-A 007

# 8dc3b2fa
Energy: Fighting
1 A1 143
2 A1 144
2 A1 146
1 A1 147
1 A1 154
1 A1 223
1 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 047
1 A1a 068
2 P-A 005
2 P-A 007

# e02bfa85
Energy: Fighting
2 A1 143
2 A1 144
1 A1 145
1 A1 146
2 A1 147
2 A1 224
1 A1 225
2 A1a 044
2 A1a 045
1 A1a 047
2 P-A 005
2 P-A 007

# fdac6785
Energy: Fighting
2 A1 143
2 A1 144
2 A1 146
2 A1 147
1 A1 223
2 A1 224
2 A1a 044
2 A1a 045
1 A1a 068
2 P-A 005
2 P-A 007
