# 02bb6f04
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 049587a9
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2b 035
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 05afcab0
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
2 A2b 071
1 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 05ea0732
Energy: Psychic
1 A1 129
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 07fb661d
Energy: Psychic
1 A1 129
1 A1a 068
2 A2 148
1 A2 150
2 A2 154
2 A2b 035
2 A2b 070
1 A3a 064
1 A4 158
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 09a4147f
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 0b00a193
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
2 A2b 071
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 0da11218
Energy: Psychic
1 A1 129
2 A1 225
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 0e795410
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A2 154
2 A2b 035
2 A2b 070
2 A2b 071
2 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 108e90d5
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
2 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 1196ebac
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 148
2 A2b 035
2 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 129acac6
Energy: Psychic
1 A1 129
1 A1 225
2 A1a 068
2 A2 147
1 A2 148
2 A2 154
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 13ca07bf
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 001
1 P-A 005
2 P-A 007

# 14768965
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
2 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 155891c5
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 15af3f5b
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 035
2 A2b 070
1 A2b 071
1 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 1acc70d2
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2b 035
2 A2b 071
2 P-A 005
2 P-A 007

# 1e134bd6
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 005
2 P-A 007

# 1f93ea48
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 035
2 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 20a95cf4
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2b 035
2 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 21544547
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
2 A2 150
1 A2 154
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 22f838d9
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 032
2 A2 147
2 A2 148
1 A2 150
1 A2 154
2 A2b 035
1 A2b 071
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 2419875f
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 243c9b6d
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
1 A2b 071
2 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 27cfbfcf
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 069
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 290daec8
Energy: Psychic
1 A1 129
2 A1 225
1 A1a 068
1 A2 147
1 A2 150
2 A2 154
2 A2b 035
2 A2b 070
2 A2b 071
2 A2b 072
2 P-A 005
2 P-A 007

# 2baccbe9
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 2c0887eb
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 2cceac5d
Energy: Psychic
1 A1 129
1 A1 223
1 A1 225
2 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
2 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 2db6adb9
Energy: Psychic
1 A1 129
1 A1 225
1 A2 078
1 A2 147
1 A2 148
1 A2 154
1 A2 155
2 A2b 035
2 A2b 070
2 A2b 071
2 A3a 064
1 P-A 001
2 P-A 005
2 P-A 007

# 2f5cb524
Energy: Psychic
1 A1 129
1 A1 223
2 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 2fea84e9
Energy: Psychic
1 A1 129
1 A1a 068
2 A2 147
1 A2 148
2 A2 154
1 A2 155
2 A2b 035
2 A2b 070
2 A2b 071
1 A2b 072
2 P-A 001
1 P-A 005
2 P-A 007

# 312b19b0
Energy: Psychic
1 A1 129
1 A1 223
2 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 32afca26
Energy: Psychic
1 A1 127
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
2 A3 084
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 34260054
Energy: Psychic
1 A1 129
2 A1 225
1 A1a 032
1 A1a 068
1 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
2 A2b 070
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 36571c2b
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A3 151
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 379ac4a4
Energy: Psychic
1 A1 129
2 A1 225
1 A1a 068
2 A2 147
1 A2 148
1 A2 154
1 A2 155
2 A2b 035
2 A2b 070
2 A2b 071
2 P-A 001
1 P-A 005
2 P-A 007

# 38662a64
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 A2b 111
2 P-A 001
2 P-A 007

# 39af88cd
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 068
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 3bb72244
Energy: Psychic
1 A1 129
1 A1 225
1 A1a 032
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 3e8811c7
Energy: Psychic
1 A1 129
1 A1a 068
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2b 035
2 A2b 070
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 3f8e1130
Energy: Psychic
1 A1 129
2 A1 223
1 A1 225
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2b 035
2 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 3fff732e
Energy: Psychic
1 A1 129
2 A1 225
2 A1a 068
2 A2 147
1 A2 150
2 A2 154
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 005
2 P-A 007

# 4040e32d
