# 14e4e41d
Energy: Lightning
2 A1 104
2 A2 058
1 A2 059
1 A2 060
2 A2 104
1 A2 146
2 A2 147
2 A2 150
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# 15260487
Energy: Lightning
2 A1 104
1 A1a 032
1 A1a 056
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 153
2 A2 154
2 P-A 005
2 P-A 007

# 1639c9c3
Energy: Lightning
2 A1 104
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 147
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007

# 2300a78b
Energy: Lightning
2 A1 104
1 A1 225
2 A2 058
2 A2 059
2 A2 060
1 A2 061
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2 153
2 P-A 005
2 P-A 007

# 298fb8bb
Energy: Lightning
2 A1 104
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 148
2 A2 153
1 A2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 31eb9582
Energy: Lightning
2 A1 104
2 A2 058
1 A2 059
1 A2 060
1 A2 146
2 A2 147
1 A2 150
2 A2 153
1 A2 155
1 A2a 025
1 A2a 026
1 P-A 001
2 P-A 005
2 P-A 007

# 6041d849
Energy: Lightning
2 A1 104
1 A1 225
2 A2 058
2 A2 059
2 A2 060
1 A2 061
2 A2 146
2 A2 147
2 A2 153
2 P-A 005
2 P-A 007

# 9657bb6e
Energy: Lightning
2 A1 104
2 A2 058
2 A2 059
2 A2 060
1 A2 061
2 A2 146
2 A2 147
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# aad9c7bb
Energy: Lightning
2 A1 104
1 A2 058
1 A2 059
1 A2 060
2 A2 146
2 A2 147
1 A2 150
2 A2 153
1 A2 155
1 A2a 025
1 A2a 026
1 P-A 001
2 P-A 005
2 P-A 007

# d52fb0ec
Energy: Lightning
2 A1 104
1 A1 225
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 147
2 A2 153
1 P-A 001
2 P-A 005
2 P-A 007

# d5713306
Energy: Lightning
2 A1 104
1 A1 225
2 A2 058
2 A2 059
2 A2 060
1 A2 146
2 A2 147
2 A2 153
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# dcd46654
Energy: Lightning
2 A1 104
2 A1 105
2 A1 106
2 A2 058
2 A2 059
2 A2 060
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007

# eb262312
Energy: Lightning
2 A1 104
2 A2 058
2 A2 059
2 A2 060
2 A2 146
2 A2 148
2 A2 153
2 P-A 002
2 P-A 005
2 P-A 007

# ec583392
Energy: Lightning
2 A1 104
2 A2 058
2 A2 059
2 A2 060
2 A2 146
1 A2 148
1 A2 150
2 A2 153
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
