# 0053a75a
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
2 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 00648abd
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
2 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
2 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 0069e515
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
2 A2 147
1 A2 150
2 A2 154
2 A2a 071
2 A2b 035
2 A2b 071
2 P-A 005
2 P-A 007

# 0083789e
Energy: Darkness
1 A1 225
2 A1a 056
1 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2 154
2 A2b 035
1 A2b 070
1 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 00be479e
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A3 151
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 00d09566
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 110
2 A2 147
1 A2 150
1 A2 155
2 A2b 035
2 A2b 070
1 A2b 071
1 A2b 072
1 A3 141
1 A3 146
1 A3 151
1 P-A 001
1 P-A 005
2 P-A 007

# 00e5380c
Energy: Darkness
1 A1 223
2 A1 225
2 A1a 068
2 A2 110
2 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 071
2 P-A 005
2 P-A 007

# 00f173e4
Energy: Darkness
1 A1 172
1 A1 173
1 A1 225
1 A2 110
1 A2 146
1 A2 147
1 A2a 050
1 A2a 070
1 A2b 035
1 A2b 069
1 A2b 070
1 A2b 072
1 A3 144
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 0109a7df
Energy: Darkness
1 A1 225
2 A1a 056
1 A1a 068
1 A2 022
2 A2 110
2 A2 147
2 A2 148
1 A2 150
2 A2b 035
2 A2b 071
2 P-A 005
2 P-A 007

# 0117480c
Energy: Darkness, Psychic
1 A1a 056
1 A2 078
1 A2 110
1 A2 147
2 A2 148
2 A2 150
2 A2 154
1 A2a 069
2 A2b 035
2 A2b 111
2 P-A 001
1 P-A 002
2 P-A 007

# 01193c2d
Energy: Darkness
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2b 035
1 A2b 070
2 A2b 071
1 A3 151
1 A4 158
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 0122d07e
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 071
1 A4 158
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 01af2fa0
Energy: Darkness
1 A1 225
2 A2 110
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 071
1 B1 121
1 B1 225
1 B2 145
1 B2 147
2 B2 154
2 P-A 005
2 P-A 007

# 01b15cd2
Energy: Darkness
2 A1 087
2 A1 089
1 A1a 068
2 A2 110
2 A2 147
1 A2 150
2 A2b 035
1 A2b 069
1 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 01fba873
Energy: Darkness
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
2 A2b 071
1 A3 146
1 B1 225
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 020b5d17
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
2 A2 154
2 A2a 071
2 A2b 035
1 A2b 071
2 P-A 005
2 P-A 007

# 0215e0f4
Energy: Darkness
1 A1 225
1 A2 022
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 B1 225
1 B2 154
1 P-A 002
2 P-A 005
2 P-A 007

# 022b9901
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2 155
2 A2b 035
1 A2b 070
1 A3 146
1 A3 151
1 P-A 001
2 P-A 005
2 P-A 007

# 029ec9ec
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 068
1 A2b 070
1 A3 146
1 A3 151
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 02a5cf10
Energy: Darkness
2 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A3 151
1 P-A 001
2 P-A 005
2 P-A 007

# 02d84509
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 022
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 02eb96f8
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 072
1 A3 141
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 0330a336
Energy: Darkness
1 A1 087
1 A1 089
2 A2 110
1 A2 146
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 069
1 A2b 070
2 A3 144
2 P-A 005
2 P-A 007

# 03408a37
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A3 141
1 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# 0343fa4c
Energy: Darkness
2 A1 001
1 A1 225
2 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
2 A2 155
2 A2b 035
1 A2b 071
2 P-A 001
2 P-A 005

# 03501e29
Energy: Darkness
1 A1 225
1 A1a 032
2 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 069
1 A2b 071
1 P-A 001
2 P-A 005
2 P-A 007

# 036e878d
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
1 A2 150
2 A2b 035
1 A2b 069
1 A2b 070
1 A2b 071
2 A3 146
1 A3 151
1 A3a 042
2 P-A 005
1 P-A 006
2 P-A 007

# 037d177a
Energy: Darkness
1 A1 225
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A3 151
1 A4 158
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 0389d853
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
2 A2 147
1 A2 150
2 A2 154
2 A2a 071
2 A2b 035
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 039ebf47
Energy: Darkness
2 A1 225
1 A1a 068
2 A2 110
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A3 146
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 03a0b6f3
Energy: Darkness
1 A1 223
1 A1 225
1 A1a 068
2 A2 110
2 A2 147
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
1 A2b 072
2 P-A 001
2 P-A 005
2 P-A 007

# 03df801e
Energy: Darkness
1 A1 225
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2b 035
1 A2b 070
1 B1 121
2 B1 225
1 B2 154
1 B2 155
1 B3 147
2 P-A 005
2 P-A 007

# 04048579
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
2 A2 148
1 A2 150
2 A2b 035
1 A2b 070
2 A2b 071
2 A3 151
2 P-A 001
2 P-A 005
2 P-A 007

# 04364ae3
Energy: Darkness
1 A1 225
1 A1a 068
1 A2 078
2 A2 110
2 A2 147
1 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
1 A3 146
1 A3 151
2 P-A 005
2 P-A 007

# 044b0409
Energy: Darkness
2 A2 110
1 A2 150
2 A2b 035
1 A2b 071
1 A3 151
1 B1 121
1 B1 225
2 B2 145
1 B2 154
1 B2b 065
2 B3 147
1 B3 155
2 P-A 005
2 P-A 007

# 044bc682
Energy: Darkness
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 154
1 A2 155
2 A2b 035
1 A2b 071
1 B1 151
1 B1 225
2 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 045c1e97
Energy: Darkness
1 A1 225
2 A1a 056
2 A1a 068
2 A2 110
2 A2 147
1 A2 148
1 A2 150
2 A2b 035
1 A2b 070
2 A2b 071
2 P-A 005
2 P-A 007

# 047e41e7
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2 155
2 A2b 035
2 A2b 070
1 A3 151
2 P-A 005
1 P-A 006
2 P-A 007

# 04947f33
Energy: Darkness
1 A1 225
2 A1a 056
2 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2b 035
2 A2b 071
1 A2b 072
2 P-A 005
2 P-A 007

# 04b13552
Energy: Darkness
1 A1 225
2 A1a 068
2 A2 110
2 A2 147
1 A2 150
2 A2 154
1 A2a 071
2 A2b 035
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 04bfefe8
Energy: Darkness
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2 155
2 A2b 035
1 A2b 070
1 A2b 071
1 A3a 064
1 A4 158
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 04c785b3
Energy: Darkness
1 A1 225
1 A1a 056
1 A1a 068
2 A2 110
1 A2 147
2 A2 148
1 A2 150
2 A2b 035
2 A2b 070
1 A2b 071
2 P-A 001
2 P-A 005
2 P-A 007

# 04ccc8f7
