# 002a2261
Energy: Psychic
2 A2 150
1 A2 155
2 A3 146
1 A3a 042
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# 01dd8796
Energy: Psychic
1 A2 147
1 A2 150
1 A2 155
1 A3a 064
2 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 02a2559d
Energy: Psychic
1 A1 225
1 A2 146
1 A2 148
1 A2 150
1 A2 155
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 06bf3a87
Energy: Psychic
2 A1 225
1 A2 150
1 A3 151
1 A4a 059
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 149
1 B2 153
2 P-A 007

# 085de9ee
Energy: Psychic
2 A2 148
2 A2 150
1 A2 155
2 B1 102
2 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 P-A 002
1 P-A 005
1 P-A 006
2 P-A 007

# 0869c5ac
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 09451cba
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 B1 101
2 B1 102
2 B1 106
1 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 09560766
Energy: Psychic
1 A2 150
1 A2 155
1 A3 080
1 A3 151
2 B1 102
2 B1 106
2 B1 109
2 B1 196
2 B1 225
2 B1 226
1 B2 149
1 B2 153
2 P-A 007

# 09c1b4de
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3b 044
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 006
2 P-A 007

# 0ba90a65
Energy: Psychic
2 A2 148
2 A2 150
1 A2 155
2 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 225
2 B1 226
1 P-A 005
2 P-A 007

# 0c95e308
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 006
2 P-A 007

# 0d8aacd0
Energy: Psychic
1 A1 225
1 A2 150
1 A4 158
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 P-A 005
2 P-A 006
2 P-A 007

# 111eba9c
Energy: Psychic
1 A2 150
1 A2 155
1 A3 080
1 A3 151
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B1a 069
1 B2 149
1 B2 153
2 P-A 007

# 11f71955
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 153
1 P-A 006
2 P-A 007

# 11f7ede0
Energy: Psychic
1 A2 150
1 A3 080
1 A3 151
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B1a 069
1 B2 145
1 B2 149
1 B2 153
2 P-A 007

# 13e42d34
Energy: Psychic
2 A2 148
2 A2 150
2 B1 102
2 B1 106
2 B1 109
1 B1 120
2 B1 196
2 B1 225
2 B1 226
1 B2 153
2 P-A 007

# 13fb2919
Energy: Psychic
2 A2 147
2 A2 150
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 14271f5b
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 1561a437
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
1 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 196
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 17b58168
Energy: Psychic
1 A2 148
2 A2 150
1 A2 155
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 P-A 005
1 P-A 006
2 P-A 007

# 18c41d39
Energy: Psychic
1 A1 225
2 A2 150
1 A2 155
2 B1 102
2 B1 106
2 B1 196
2 B1 226
2 B2 070
1 B2 145
1 B2 149
2 B2 155
2 P-A 007

# 19c88cbf
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 1cfaf95b
Energy: Psychic
2 A2 150
1 A2 155
1 A3 080
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
1 P-A 005
2 P-A 007

# 1dbcb974
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 080
1 A3 151
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 B2 153
1 P-A 005
2 P-A 007

# 1e151b48
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3 080
1 A3 151
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
2 P-A 007

# 1e618d08
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
1 A3 080
1 A3 151
2 B1 102
2 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 B2 145
1 B2 153
2 P-A 007

# 1eb8e64e
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3 151
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 223
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 1f12106d
Energy: Psychic
1 A2 147
2 A2 150
2 A2 155
1 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 007

# 202a9eab
Energy: Psychic
1 A1 225
1 A2 150
1 A4 158
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 006
2 P-A 007

# 203646a9
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
2 P-A 006
2 P-A 007

# 2166b896
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 21e851b4
Energy: Psychic
1 A1 225
1 A2 148
1 A2 150
1 A2 155
2 A4a 064
1 B1 101
2 B1 102
2 B1 106
2 B1 109
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 225529b5
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3 151
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
1 P-A 005
2 P-A 006
2 P-A 007

# 230e6b16
Energy: Psychic
1 A2 147
1 A2 148
1 A2 150
1 A2 155
1 A2b 071
1 A3 151
1 B1 101
2 B1 102
2 B1 106
1 B1 109
2 B1 196
1 B1 225
2 B1 226
1 P-A 005
2 P-A 007

# 285195f4
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
1 A3 151
1 B1 101
2 B1 102
2 B1 106
2 B1 109
2 B1 196
1 B1 225
1 B1 226
2 P-A 005
1 P-A 006
2 P-A 007

# 28d64c7d
Energy: Psychic
2 A1 223
2 A2 148
2 A2 150
1 A2 155
2 B1 102
2 B1 106
2 B1 119
2 B1 196
1 B1 225
2 B1 226
2 P-A 007

# 2a57379f
Energy: Psychic
1 A1 225
2 A2 148
1 A2 150
1 A2 155
1 A3 077
