# 02993dbc
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 146
2 A3a 042
2 A3b 043
2 A3b 055
2 P-A 005
2 P-A 007

# 03735dfa
Energy: Darkness
2 A1 223
2 A2 110
2 A2 147
2 A3 146
2 A3a 042
2 A3b 043
2 A3b 055
2 A3b 066
2 P-A 005
2 P-A 007

# 1612fc5e
Energy: Darkness
1 A1 225
2 A2 110
1 A2 150
1 A2 155
1 A2b 070
2 A3 146
1 A3 151
2 A3a 042
2 A3b 043
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# 425c5781
Energy: Darkness
2 A1a 068
2 A2 110
2 A2 147
2 A2 150
1 A2b 071
2 A3b 043
2 A4 101
2 A4 134
2 P-A 005
1 P-A 006
2 P-A 007

# 6af03fa5
Energy: Darkness
1 A1a 068
2 A2 110
1 A2 147
1 A2 150
1 A2 155
2 A3 146
1 A3 151
2 A3a 042
2 A3b 043
2 A3b 055
1 P-A 001
2 P-A 005
2 P-A 007

# 6d920173
Energy: Darkness
1 A1 206
1 A1 225
2 A2 110
1 A2 150
1 A2 155
1 A2b 071
2 A3 146
1 A3 151
2 A3a 042
2 A3b 043
1 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# 92f3a295
Energy: Darkness
1 A1 225
2 A2 110
1 A2 150
1 A2 155
1 A2b 071
2 A3 146
1 A3 151
2 A3a 042
2 A3b 043
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# 9b67bc07
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 150
1 A2 155
1 A2b 070
1 A2b 071
2 A3 146
1 A3a 042
2 A3b 043
2 A3b 055
1 P-A 001
2 P-A 005
2 P-A 007

# c7213ae2
Energy: Darkness
1 A1 225
1 A1a 068
2 A2 110
1 A2 147
1 A2 150
1 A2 155
1 A2b 071
2 A3 146
2 A3a 042
2 A3b 043
2 A3b 055
2 P-A 005
2 P-A 007
