# 02b21ec2
Energy: Psychic
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 A2 067
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 09a9d518
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
1 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 0d28a23c
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 065
2 A2 067
1 A2 146
1 A2 147
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 0e790608
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
2 A2 078
1 A2 147
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 27f8ae31
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 A2 067
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 5c295ce2
Energy: Psychic
1 A1 203
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 63c7ec86
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 A2 067
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# 6e551547
Energy: Psychic
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
1 A2 066
2 A2 067
2 A2 154
1 A2 155
2 P-A 005
2 P-A 007
1 P-A 038

# 6f10153d
Energy: Psychic
1 A1 225
1 A1a 032
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 77416289
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
1 A2 079
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# 8a618b50
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
2 A2 067
1 A2 146
1 A2 147
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 038

# 8d2c5ae7
Energy: Psychic
1 A1 223
2 A1a 036
2 A1a 037
2 A1a 038
2 A1a 065
1 A2 066
2 A2 067
1 A2 146
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007
1 P-A 038

# 8f207657
Energy: Psychic
2 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 066
2 A2 067
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# 9c5905b5
Energy: Psychic
1 A1 223
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 067
1 A2 146
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007
2 P-A 038

# adc2defc
Energy: Psychic
1 A1 124
1 A1 125
1 A1a 036
1 A1a 037
1 A1a 038
1 A1a 068
2 A2 066
2 A2 067
1 A2 146
2 A2 147
2 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# ae6100da
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 065
2 A2 066
2 A2 067
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# c9e22e62
Energy: Psychic
1 A1 225
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 067
1 A2 146
1 A2 155
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# cb4e00f2
Energy: Psychic
2 A1a 036
2 A1a 037
2 A1a 038
2 A2 067
2 A2 146
1 A2 150
1 A2 155
2 P-A 002
2 P-A 005
2 P-A 007
2 P-A 038

# dbc81bae
Energy: Psychic
2 A1a 036
2 A1a 037
2 A1a 038
1 A1a 065
2 A2 066
2 A2 067
2 A2 147
1 A2 148
1 A2 150
1 A2 155
2 P-A 005
2 P-A 007
