# 0872e8fb
Energy: Fighting
2 A1 223
1 A1a 032
2 A1a 065
2 A2 068
2 A2 069
2 A2 078
2 A2 095
1 A2 146
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# 14d5fe55
Energy: Fighting
1 A1 154
1 A1a 032
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 150
2 A2 154
2 P-A 002
2 P-A 005
2 P-A 007

# 201a259e
Energy: Fighting
2 A1 130
1 A1 155
1 A1 223
1 A1 225
1 A1a 032
1 A1a 047
2 A2 069
2 A2 095
1 A2 147
1 A2 150
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 73c9fd85
Energy: Fighting
2 A1 223
2 A1a 032
2 A1a 065
2 A2 068
2 A2 069
2 A2 095
2 A2 155
2 P-A 005
2 P-A 006
2 P-A 007

# 9611d2ea
Energy: Fighting
1 A1 154
1 A1 223
1 A1a 032
1 A1a 047
2 A2 068
2 A2 069
2 A2 095
2 A2 146
2 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# a3aabda5
Energy: Fighting
2 A1 154
1 A1 223
2 A1a 032
2 A2 068
2 A2 069
2 A2 095
2 A2 146
1 A2 150
2 P-A 002
2 P-A 005
2 P-A 007

# ad33268e
Energy: Fighting
1 A1a 032
1 A1a 065
2 A2 068
2 A2 069
2 A2 095
2 A2 104
2 A2 146
2 A2 148
1 A2 150
1 P-A 002
2 P-A 005
2 P-A 007

# c6a1e552
Energy: Fighting
2 A1 132
2 A1a 032
2 A1a 065
2 A2 068
2 A2 069
2 A2 095
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 P-A 005
2 P-A 007

# f6311b52
Energy: Fighting
2 A1 131
2 A1 154
1 A1a 032
2 A2 068
2 A2 095
1 A2 146
1 A2 147
2 A2 150
2 A2b 069
1 A2b 071
2 P-A 005
2 P-A 007
