# 16d26066
Energy: Psychic
1 A1 225
2 A2 147
1 A2 150
1 A2b 069
1 A2b 070
2 A3 133
2 A3 135
2 A3 144
1 A3 155
1 A3b 034
1 A4 134
1 P-A 002
2 P-A 005
2 P-A 007

# 5ef668c0
Energy: Lightning, Psychic
2 A2 150
2 A3 066
2 A3 133
2 A3 135
2 A3 144
2 A3b 034
2 A3b 055
2 P-A 002
2 P-A 005
2 P-A 007

# 9222b52f
Energy: Psychic
1 A1 225
1 A2 147
1 A2 150
1 A2 155
2 A3 133
2 A3 135
2 A3 144
1 A3 151
2 A3b 034
2 A3b 055
2 P-A 005
1 P-A 006
2 P-A 007

# 9eed4062
Energy: Lightning, Psychic
1 A2 150
2 A3 066
2 A3 133
2 A3 135
2 A3 144
2 A3b 034
1 A3b 055
1 A4 134
1 A4 158
2 P-A 002
2 P-A 005
2 P-A 007

# e7743040
Energy: Psychic
1 A1 225
1 A2 150
1 A2 155
2 A3 133
1 A3 134
2 A3 135
2 A3 144
1 A3 155
2 A3b 034
2 A3b 055
1 P-A 002
2 P-A 005
2 P-A 007

# f358c52b
Energy: Lightning
1 A2 147
1 A2 155
1 A2b 071
1 A3 066
2 A3 133
2 A3 135
2 A3 144
1 A3b 025
2 A3b 034
2 A3b 055
1 A3b 056
2 P-A 005
2 P-A 007
