# 45c1abac
Energy: Lightning
2 A1 098
2 A2 053
2 A2 147
1 A2 148
1 A2 150
2 B1 226
2 B1a 024
1 B1a 068
2 B2 056
1 B2 150
2 B2a 042
2 P-A 007

# 8c194154
Energy: Lightning
2 A1 098
1 A2 053
1 A2 150
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
1 B1a 068
1 B2 056
1 B2 145
1 B2a 041
2 B2a 042
1 B2a 086
1 P-A 005
1 P-A 006
2 P-A 007

# 8da12857
Energy: Lightning
1 A1 097
2 A1 098
2 A2 053
1 A2 148
1 A2 150
1 B1 223
1 B1 225
1 B1a 024
1 B1a 068
1 B2 056
1 B2a 041
2 B2a 042
1 B2a 093
2 P-A 005
2 P-A 007

# a4f5f04d
Energy: Lightning
2 A1 098
2 A2 053
1 A2 150
2 B1 225
1 B1 226
2 B1a 024
1 B2 145
1 B2 153
2 B2a 041
2 B2a 042
2 B2a 086
2 P-A 007

# cadd9fff
Energy: Lightning
2 A1 098
1 A1 225
1 A2 053
1 A2 150
1 A2 155
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
2 B2 056
2 B2a 042
1 B2a 086
1 B2a 093
1 P-A 005
2 P-A 007

# e31328a3
Energy: Lightning
2 A1 098
2 A2 053
2 A4 151
1 B1 219
1 B1 225
1 B1 226
2 B1a 024
1 B1a 068
2 B2 056
2 B2a 042
2 P-A 005
2 P-A 007

# ec28f30b
Energy: Lightning
2 A1 098
1 A2 053
2 A2 150
1 B1 219
1 B1 225
1 B1 226
2 B1a 024
1 B1a 026
2 B2 056
2 B2a 042
2 B2a 086
1 P-A 006
2 P-A 007

# f58f1c18
Energy: Lightning
2 A1 098
2 A2 053
1 A2 147
1 A2 150
2 B1 226
2 B1a 024
1 B1a 068
2 B2 056
2 B2 145
1 B2 150
2 B2a 042
2 P-A 007
