# 06797627
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 223
1 A1 225
1 A1a 009
1 P-A 001
2 P-A 005
2 P-A 007

# 41639c68
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
1 A1 203
2 A1 219
1 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 4f2c6585
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
1 A1 021
1 A1 022
2 A1 031
2 A1 219
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 520e8d94
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 223
1 A1 225
1 A1a 068
1 P-A 002
2 P-A 005
2 P-A 007

# 56b41b79
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 225
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# 5c11f944
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
2 A1 225
2 A1a 068
2 P-A 005
2 P-A 007

# 6bd720c3
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
1 A1 022
1 A1 203
2 A1 219
2 A1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 8d7319cd
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 223
1 A1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 8e20bcff
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 198
2 A1 219
1 A1 223
1 A1 225
2 P-A 005
2 P-A 007

# bcc63bc4
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
1 A1 026
2 A1 219
1 A1 223
1 A1 225
1 P-A 001
2 P-A 005
2 P-A 007

# bce9a55b
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
1 A1 026
2 A1 219
1 A1 223
1 A1 225
1 A1a 068
2 P-A 005
2 P-A 007

# de68a986
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 225
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007

# e2272729
Energy: Grass
2 A1 011
2 A1 012
2 A1 013
2 A1 021
2 A1 022
2 A1 219
1 A1 223
2 A1a 068
1 P-A 001
2 P-A 005
2 P-A 007
