# 5c4543d3
Energy: Fire
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A3b 009
1 A3b 066
1 A4 032
1 A4 134
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 P-A 005
2 P-A 007

# 74c9c917
Energy: Fire
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A3b 009
1 A3b 066
1 A4 032
1 A4 151
1 B1 184
2 B1 223
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 P-A 005
1 P-A 007

# 7d6d766b
Energy: Fire
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A3b 009
1 A4 032
1 A4 134
1 B1 223
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 P-A 005
2 P-A 007

# 7efe7719
Energy: Fire
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A3b 009
1 A4 032
1 A4 134
1 B1 223
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 P-A 005
1 P-A 006
2 P-A 007

# b9e98c46
Energy: Fire
2 A1 098
1 A1 225
1 A2 147
1 A2 150
1 A3b 009
1 A3b 066
1 A4 032
1 A4 134
1 A4 151
1 B1 223
2 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 P-A 005

# cf3c6d49
Energy: Fire, Lightning
2 A1 098
1 A2 147
1 A2 150
1 A3b 009
2 A4 134
2 A4 151
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
1 B1a 068
1 B2 145
1 P-A 005
2 P-A 007

# d748134f
Energy: Fire
2 A1 098
1 A1 225
1 A2 150
1 A3b 009
1 A3b 066
1 A4 032
1 A4 134
2 B1 223
1 B1 225
1 B1 226
2 B1a 024
2 B1a 026
2 P-A 005
2 P-A 007

# ef717f21
Energy: Fire
2 A1 098
2 A2 051
1 A2 147
1 A2 150
1 A3b 009
1 A3b 056
1 A3b 066
1 A4 032
1 A4 134
1 A4 151
1 B1 223
1 B1 225
2 B1a 026
2 P-A 005
2 P-A 007
