# 5c6e7fad
Energy: Fighting
1 A1 225
1 A2 088
1 A2 089
1 A2 144
1 A2 146
1 A2 150
1 A2a 043
1 A2a 044
1 A3 098
1 A3 101
1 A3 144
1 A4 158
1 B1 223
1 B1 225
1 B2 145
1 B3 147
1 B3a 071
1 P-A 002
1 P-A 005
1 P-A 007

# 8149e850
Energy: Fighting
1 A1 154
1 A1 225
2 A2 089
2 A2 144
1 A2 146
2 A2 150
2 A2a 043
2 A2a 044
2 A3 144
1 A3 155
2 P-A 005
2 P-A 007

# bb271f07
Energy: Fighting
1 A1 225
1 A1a 047
2 A2 088
2 A2 089
2 A2 144
1 A2 146
1 A2 147
1 A2 148
1 A2 150
2 A2a 043
2 A2a 044
2 P-A 005
2 P-A 007

# eec36254
Energy: Fighting
1 A2 088
2 A2 089
2 A2 144
1 A2 148
1 A2 150
1 A2 155
2 A2a 043
2 A2a 044
1 A2b 069
2 A3 144
2 P-A 005
1 P-A 006
2 P-A 007
