# 026cf8eb
Energy: Lightning
1 A2 147
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3a 021
1 A3a 064
1 A3a 065
1 A4 066
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 0889a0e2
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
2 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 09ef39a7
Energy: Lightning
1 A1a 068
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3 066
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 0ecc6b4a
Energy: Lightning
1 A1a 068
1 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3 151
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 0ee427fd
Energy: Lightning
1 A2 061
1 A2 147
2 A2 150
1 A2 155
1 A2b 022
1 A2b 070
1 A2b 071
1 A3 151
1 A3a 019
2 A3a 021
1 A3a 065
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 0f3706df
Energy: Lightning
1 A1 225
1 A1a 068
1 A2 147
2 A2 150
1 A2 155
1 A2b 022
1 A2b 070
1 A3 066
2 A3a 021
1 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 19090dc1
Energy: Lightning
1 A1a 068
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3 066
1 A3a 019
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 1b02661d
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
2 A3 066
2 A3a 021
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 002
2 P-A 005
2 P-A 007

# 1cac9a39
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3 151
1 A3a 019
2 A3a 021
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 1f1a8304
Energy: Lightning
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2b 022
2 A3a 021
1 A3a 065
2 A4 066
2 A4 151
2 A4a 025
1 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 21724282
Energy: Lightning
1 A1 225
1 A2 150
1 A2 155
1 A2b 022
1 A3 151
1 A3a 019
2 A3a 021
1 A3a 065
2 A4 151
2 A4a 025
1 B1 225
1 B2 145
1 B2 154
2 P-A 005
2 P-A 007

# 22c85888
Energy: Lightning
1 A2 150
1 A2 155
1 A2b 022
2 A3 066
1 A3 151
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
2 P-A 002
2 P-A 005
2 P-A 007

# 25a57fae
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3 066
1 A3a 019
1 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 27ec039a
Energy: Lightning
1 A1a 068
1 A2 150
1 A2 154
1 A2 155
1 A2b 022
1 A2b 071
2 A3a 021
1 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 280404ee
Energy: Lightning
1 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3a 021
1 A3a 064
2 A3a 065
2 A4 066
1 A4 071
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 2af9cbd8
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3a 019
2 A3a 021
1 A3a 064
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
1 P-A 006
2 P-A 007

# 2cb7040e
Energy: Lightning
1 A1a 068
1 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3 151
1 A3a 019
2 A3a 021
1 A3a 064
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 31b4f5f9
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A3a 019
2 A3a 021
2 A3a 064
1 A3a 065
2 A4 151
2 A4a 025
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 3473e26f
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
1 A3a 019
2 A3a 021
2 A3a 064
2 A3a 065
2 A4 151
2 A4a 025
2 P-A 005
2 P-A 007

# 34a92ad9
Energy: Lightning
2 A2 150
1 A2 155
1 A2b 022
1 A2b 071
2 A3a 021
1 A3a 064
2 A3a 065
2 A4 151
1 A4 158
2 A4a 025
1 P-A 002
2 P-A 005
2 P-A 007

# 355102a7
Energy: Lightning
2 A2 150
1 A2 155
