# 5008af89
Energy: Water
1 A1a 019
1 A2 150
2 A2a 022
1 A3b 056
1 A3b 066
2 A4a 021
2 B1 184
2 B1 225
1 B1 226
2 B3b 015
1 B3b 065
1 B3b 068
1 P-A 005
2 P-A 007

# 6f09982f
Energy: Water
1 A2 150
2 A2a 022
2 A4 151
2 A4a 021
2 B1 184
1 B1 225
1 B1 226
1 B2 153
2 B3b 015
2 B3b 065
2 B3b 068
2 P-A 007

# 852d0f75
Energy: Water
1 A1 225
1 A1a 019
2 A2 148
1 A2a 022
1 A2b 070
2 A4a 021
2 B1 184
1 B1 225
1 B1 226
1 B2 153
1 B2a 037
2 B3b 015
1 B3b 068
1 P-A 005
2 P-A 007

# bf4e3d5b
Energy: Water
1 A1a 019
2 A2a 022
1 A2b 070
2 A4a 021
2 B1 184
2 B1 225
1 B2a 037
1 B3 147
2 B3b 015
1 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007

# f1506465
Energy: Water
1 A1a 019
2 A2a 022
1 A2b 070
1 A4 151
2 A4a 021
2 B1 184
2 B1 225
2 B3b 015
2 B3b 065
1 B3b 068
2 P-A 005
2 P-A 007
