# 04853671
Energy: Darkness
1 A1 225
2 A2 110
1 A2 150
1 A2 155
2 A3 144
2 A3 146
2 A3a 042
2 A4 107
2 A4 109
2 P-A 005
1 P-A 006
2 P-A 007

# 05147bd7
Energy: Darkness
1 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2b 069
1 A2b 070
2 A3 144
1 A3a 042
2 A4 107
1 A4 108
2 A4 109
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# 052b6283
Energy: Darkness
1 A2 110
1 A2 150
1 A2 155
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
2 A4 107
2 A4 109
1 B1 109
1 B1 225
2 P-A 005
2 P-A 007

# 06de9f1b
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 147
1 A2 148
1 A2 150
1 A2b 071
2 A3 144
1 A3a 042
1 A3a 064
2 A4 107
2 A4 109
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 07459566
Energy: Darkness
1 A1 225
1 A2 110
1 A2 146
1 A2 147
1 A2 150
1 A2 155
2 A3 144
1 A3 151
2 A3a 042
1 A3a 043
2 A4 107
2 A4 109
2 P-A 005
2 P-A 007

# 09833660
Energy: Darkness
1 A2 110
1 A2 150
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
2 A4 107
2 A4 109
2 B1 225
1 B2 145
2 P-A 005
2 P-A 007

# 09b4b923
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
1 A2 150
2 A3 144
2 A3 155
2 A3a 042
1 A3a 064
2 A4 107
1 A4 108
2 A4 109
1 P-A 005
1 P-A 006
2 P-A 007

# 0c3d1581
Energy: Darkness
1 A2 110
1 A2 150
1 A2 155
1 A2b 069
2 A3 144
1 A3 155
1 A3a 042
2 A4 107
1 A4 108
2 A4 109
1 A4 158
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 0dac7f75
Energy: Darkness
1 A2 110
2 A2 146
1 A2 150
1 A2 155
2 A3 144
2 A3 146
1 A3 151
2 A3a 042
2 A4 107
2 A4 109
2 P-A 005
2 P-A 007

# 0ef9a2d6
Energy: Darkness
1 A2 110
1 A2 150
1 A2a 048
1 A2b 070
2 A3 144
2 A3 146
2 A3a 042
1 A4 107
2 A4 109
1 B1 225
1 B2 145
1 B2b 069
2 P-A 005
2 P-A 007

# 0fd3dfa1
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 A4 107
2 A4 109
1 B1 225
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 1257a11a
Energy: Darkness
1 A1 223
1 A1a 068
1 A2 110
1 A2 146
1 A2 150
1 A2b 071
2 A3 144
1 A3a 042
1 A3a 064
2 A4 107
2 A4 109
1 A4 158
2 P-A 005
1 P-A 006
2 P-A 007

# 1257cc92
Energy: Darkness
1 A1 173
1 A1 225
1 A2 110
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 A4 107
2 A4 109
2 B1 225
2 P-A 005
2 P-A 007

# 12f20a31
Energy: Darkness
1 A1 223
1 A1 225
1 A2 110
2 A2 148
1 A2 150
2 A3 144
1 A3 151
1 A3 155
2 A4 107
2 A4 109
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 14995618
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 144
2 A3 146
1 A3 155
2 A3a 042
2 A4 107
1 A4 108
2 A4 109
1 B1 225
2 P-A 005
2 P-A 007

# 168555e3
Energy: Darkness
1 A1 225
1 A2 110
1 A2 150
2 A3 144
1 A3 146
1 A3 155
2 A3a 042
2 A4 107
2 A4 109
1 B1 225
2 P-A 002
2 P-A 005
2 P-A 007

# 16f4d9f8
Energy: Darkness
1 A2 110
1 A2 150
2 A3 144
2 A3 146
2 A3a 042
2 A4 107
2 A4 109
1 B1 223
2 B1 225
1 P-A 002
2 P-A 005
2 P-A 007

# 1810234f
Energy: Darkness
1 A1a 068
1 A2 110
1 A2 150
2 A3 144
1 A3 146
1 A3 155
2 A3a 042
2 A4 107
2 A4 109
2 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 18c70732
Energy: Darkness
1 A1 173
1 A1 225
2 A2 110
1 A2 150
2 A3 144
1 A3 146
