# 025a44fc
Energy: Water
2 A1 089
2 A2 148
1 A2 150
2 A3 144
2 B1 071
1 B1 073
2 B1 225
2 B2 045
1 B2a 037
1 B2a 093
2 P-A 005
2 P-A 007

# 2109cb61
Energy: Lightning, Water
1 A1 088
1 A1 089
1 A2 147
2 A2 150
2 A2a 072
2 A3 066
2 A3 144
2 B1 071
1 B1 073
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# 23f74a7f
Energy: Water
1 A1 088
2 A1 089
1 A2 148
2 A2 150
1 A2 155
2 A3 144
2 B1 071
1 B1 073
2 B1 225
2 B2 045
2 P-A 005
2 P-A 007

# 30875532
Energy: Water
1 A1 088
1 A1 089
2 A2 150
2 A3 144
1 A4 151
2 B1 071
1 B1 073
1 B1 225
2 B1a 022
2 B1a 023
2 P-A 005
1 P-A 006
2 P-A 007

# 3c5a9807
Energy: Water
1 A1 088
2 A1 089
1 A1 225
1 A2 147
1 A2 150
1 A2 155
1 A2a 072
2 A3 144
1 A4a 020
2 B1 071
1 B1 072
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 3f0952f7
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A1 225
1 A2 147
2 A2 150
1 A3 066
2 A3 144
2 A3a 021
1 B1 073
2 B1 225
2 P-A 005
2 P-A 007

# 46fbb7a9
Energy: Water
1 A1 089
1 A2 150
2 A3 144
2 B1 071
1 B1 072
1 B1 073
2 B1 225
1 B2 045
1 B2b 069
2 B3 048
1 B3 049
1 B3 050
1 B3 147
2 P-A 005
1 P-A 007

# 56612c50
Energy: Water
1 A1 088
1 A1 089
1 A2 147
1 A2 148
1 A2 150
1 A3 144
2 B1 071
1 B1 073
1 B1 109
2 B1 225
1 B2 045
1 B2 147
1 B3 147
1 B3b 054
2 P-A 005
2 P-A 007

# 5d1351a4
Energy: Water
1 A1 089
1 A1 225
1 A2 049
2 A2 050
1 A2 150
1 A2b 071
1 A2b 072
2 A3 144
2 B1 071
1 B1 072
1 B1 073
2 P-A 001
2 P-A 005
2 P-A 007

# 6f0fc217
Energy: Water
2 A1 088
2 A1 089
1 A2 049
2 A2 150
2 A3 144
2 B1 071
2 B1 073
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# 77c960f4
Energy: Water
1 A1 088
1 A1 089
1 A2 049
2 A2 148
1 A2 150
1 A2a 072
2 A3 144
2 B1 071
1 B1 073
2 B1 225
1 B2 045
1 B3 155
2 P-A 005
2 P-A 007

# 7886b4ff
Energy: Water
2 A1 088
2 A1 089
2 A2 150
2 A3 144
2 B1 071
2 B1 073
2 B1 109
2 B1 225
2 P-A 005
2 P-A 007

# 7d5e9bd0
Energy: Water
1 A1 088
2 A1 089
2 A2 150
2 A2 155
2 A3 144
1 A4a 020
2 B1 071
1 B1 073
1 B1 121
2 B1 225
2 P-A 005
2 P-A 007

# 7ef0582c
Energy: Water
1 A1 088
2 A1 089
2 A2 150
1 A3 066
2 A3 144
2 A4a 023
2 B1 071
2 B1 073
2 B1 223
2 P-A 005
2 P-A 007

# 7f36c3ff
Energy: Water
2 A1 087
1 A1 089
1 A1 225
1 A2 150
1 A2 155
1 A2b 070
2 A3 144
2 A4a 059
1 B1 073
1 B1 225
1 B2 154
2 B2b 040
2 P-A 005
2 P-A 007

# 81233f9d
Energy: Water
2 A1 089
1 A2 147
2 A2 150
2 A2 155
2 A3 144
1 A4a 020
2 B1 071
1 B1 072
1 B1 073
1 B1 121
1 B1 225
2 P-A 005
2 P-A 007

# 959d879b
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
2 A2 150
1 A2 155
2 A2a 072
2 A3 144
1 A4a 020
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# 95fbcf09
Energy: Grass, Water
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 073
2 B1 225
1 B2 017
1 B2 045
1 B3 040
1 B3 153
2 P-A 005
1 P-A 007

# 966a60a9
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 147
1 A2 150
1 A2a 072
2 A3 144
1 A4a 020
1 B1 073
1 B2 127
2 B2 145
2 P-A 005
2 P-A 007

# 97449be0
Energy: Water
1 A1 088
2 A1 089
2 A2 150
1 A2a 072
2 A3 144
2 A4a 023
2 B1 071
1 B1 073
1 B1 225
2 B3 003
2 P-A 005
2 P-A 007

# a3f912b2
Energy: Water
2 A1 087
2 A1 089
2 A2 150
1 A2b 071
2 A3 144
1 A3 149
2 A4a 023
1 B1 073
2 B1 225
1 B2 127
2 P-A 005
2 P-A 007

# b52a717a
Energy: Water
2 A1 089
1 A2 148
2 A2 150
1 A2a 072
2 A3 144
1 A4 151
1 A4a 020
2 A4a 023
2 B1 071
1 B1 073
1 B1 223
1 B1 225
1 P-A 005
1 P-A 006
1 P-A 007

# b79882c9
Energy: Water
2 A1 089
2 A2 147
1 A2 150
1 A2a 072
2 A3 144
1 A4 053
2 A4 059
2 B1 071
1 B1 073
1 B1 225
2 P-A 005
1 P-A 006
2 P-A 007

# b7c37ca2
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A1 225
2 A2 150
2 A2a 072
2 A3 144
1 A4a 020
1 A4a 059
1 B1 073
1 B1 121
2 P-A 005
2 P-A 007

# b9cde615
Energy: Water
1 A1 088
2 A1 089
2 A2 150
2 A3 144
2 A4a 023
2 B1 071
1 B1 073
2 B1 225
2 B3 003
2 P-A 005
2 P-A 007

# c35a9485
Energy: Water
1 A1 088
2 A1 089
1 A2 147
1 A2 148
2 A2 150
2 A3 144
2 B1 071
1 B1 073
2 B1 225
2 B2 045
2 P-A 005
2 P-A 007

# c7b0383d
Energy: Water
2 A1 089
1 A1 225
1 A2 148
2 A2 150
1 A2a 072
2 A3 144
1 A4 151
1 A4a 020
2 A4a 023
2 B1 071
1 B1 073
1 B1 225
1 P-A 005
1 P-A 006
1 P-A 007

# ca06f7a8
Energy: Lightning, Water
2 A1 087
2 A1 089
1 A2 147
2 A2 150
1 A3 066
2 A3 144
2 A3a 021
1 B1 073
1 B1 223
2 B1 225
2 P-A 005
2 P-A 007

# d1e1700c
Energy: Water
1 A1 089
2 A2 150
2 A3 144
1 A4 151
2 B1 071
1 B1 072
1 B1 073
1 B1 225
2 B1a 022
2 B1a 023
2 P-A 005
1 P-A 006
2 P-A 007

# f7652ed4
Energy: Water
1 A1 089
1 A2 150
2 A3 144
2 B1 071
1 B1 073
2 B1 225
2 B2 145
1 B3 048
1 B3 049
1 B3 050
2 B3 152
2 P-A 005
2 P-A 007

# f99e2cd6
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A2a 072
1 A3 010
1 A3 012
2 A3 144
1 A4a 020
1 B1 073
2 B1 225
1 B3a 071
2 P-A 005
2 P-A 007
