# 00b5a87a
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A3 151
1 B1 225
1 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3 147
1 B3b 041
2 P-A 005
2 P-A 007

# 06fd9517
Energy: Darkness
1 A1 225
1 A2 110
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
2 B1 225
1 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3 147
1 B3b 041
2 P-A 005
2 P-A 007

# 096c1a80
Energy: Darkness
1 A1 225
2 A2 148
1 A2 150
1 A2b 070
1 A4 120
2 B1 225
2 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3b 041
2 P-A 005
2 P-A 007

# 0b2f018c
Energy: Darkness
1 A1 225
1 A2 110
2 A2 148
1 A2 150
1 A2b 070
1 B1 151
2 B1 225
2 B3 105
2 B3 106
1 B3 115
1 B3a 047
1 B3b 041
2 P-A 005
2 P-A 007

# 0b95ac22
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A2 148
1 A2 150
2 B1 225
1 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3 147
1 B3b 041
2 P-A 005
2 P-A 007

# 116de1b4
Energy: Darkness
1 A1 225
1 A2 110
1 A2 147
2 A2 148
1 A2 150
1 A2b 070
1 B1 225
2 B3 105
2 B3 106
1 B3 115
1 B3 147
1 B3a 047
1 B3b 041
2 P-A 005
2 P-A 007

# 1bbf1ee7
Energy: Darkness
1 A1 225
1 A2 110
1 A2 148
1 A2 150
1 A2 155
1 A2b 070
1 B1 225
2 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3b 041
1 B3b 065
2 P-A 005
2 P-A 007

# 1bc7cdcb
Energy: Darkness
1 A1 225
1 A2 110
2 A2 148
1 A2 150
1 A2b 070
2 B1 225
1 B2 145
2 B3 105
2 B3 106
1 B3 115
1 B3b 041
2 P-A 005
1 P-A 006
2 P-A 007

# 24fd5ae5
Energy: Darkness
1 A1 225
1 A2 110
2 A2 148
